OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
5,21,ORISSA,7,MAYURBHANJ,28,RAIRANGPUR (ST),5,MAYURBHANJ (ST),2105,,1.57370127979,0.08237598859,1120206,5821,7452,743,3328,9644,1003,0,31,97,246,0,0,75,139,46,2,3408,2,36,0,0,0.602515769565963,0.510510265827179,-0.0253862614560963,0.0237208623439074,0.359361999504444,0.338220089673996,13975,0.6900894454382827,0.0717710196779964,4082,0.0,0.0075943165115139,0.0237628613424791,0.060264576188143,0.0,0.0,0.0183733463988241,0.0340519353258206,0.0112689857912787,0.0004899559039686,0.8348848603625674,0.0004899559039686,0.0088192062714355,0.0,0.0,2019,-0.0050709638744592,-0.030138267543605,0.499997916772008,0.41424947977066,0.332509410427713,0.319639578461647,13896,13822
2,21,ORISSA,5,SUNDARGARH,8,TALSARA (ST),2,SUNDARGARH (ST),2102,,2.9003858872,0.15890645142,2167015,3143,15459,2386,2592,15554,2423,0,26,66,1010,0,0,355,321,177,0,5804,0,104,0,0,0.471323772785803,0.397221386432648,-0.0528112352038839,-0.0226514507085085,0.344297272104971,0.334694683551788,20569,0.7561864942389032,0.117798629004813,7863,0.0,0.0033066259697316,0.0083937428462418,0.1284497011318835,0.0,0.0,0.0451481622790283,0.0408241129339946,0.0225104921785578,0.0,0.7381406587816355,0.0,0.0132265038789266,0.0,0.0,2019,0.0320872440934181,0.0038973163577776,0.369537374788001,0.294146180152893,0.358342230060016,0.34591418504715,20502,20502
2,21,ORISSA,5,SUNDARGARH,10,BIRAMITRAPUR (ST),2,SUNDARGARH (ST),2102,,2.11010191711,0.10999923206,1453489,9364,37665,14075,6155,41604,12602,0,43,20,137,0,0,14,252,79,37,4700,20,121,2,19,0.653122116937194,0.47569751739502,-0.0681485475964144,-0.0337768271565437,0.332686299236493,0.325508117675781,60361,0.6892529944831928,0.20877719057007,5444,0.0,0.0078986039676708,0.0036737692872887,0.0251653196179279,0.0,0.0,0.0025716385011021,0.0462894930198383,0.0145113886847905,0.0067964731814842,0.8633357825128581,0.0036737692872887,0.0222263041880969,0.0003673769287288,0.0034900808229243,2019,-0.0067290454171598,-0.0347136997583421,0.53584505549697,0.364436715841293,0.326827009352284,0.321382641792297,20502,20502
5,21,ORISSA,7,MAYURBHANJ,27,SARASKANA (ST),5,MAYURBHANJ (ST),2105,,2.49636031594,0.09499891628,1284938,3226,10018,9860,2856,11108,9038,0,86,260,345,0,0,417,184,87,34,3221,0,70,0,2,0.541871351813313,0.4957065731287,-0.0531904531002893,-0.004090100293979,0.358115435481923,0.344589054584503,23002,0.4829145291713764,0.3929223545778628,4706,0.0,0.0182745431364215,0.0552486187845303,0.0733106672333191,0.0,0.0,0.0886102847428814,0.0390990225244368,0.0184870378240544,0.0072248193795155,0.6844453888652784,0.0,0.0148746281342966,0.0,0.0004249893752656,2019,0.0101904701441526,-0.0207876868197559,0.474593818385038,0.419022232294083,0.344578388213857,0.332163006067276,13896,13822
2,21,ORISSA,5,SUNDARGARH,13,RAJGANGPUR (ST),2,SUNDARGARH (ST),2102,,1.86465454107,0.11130511905,1486573,5340,28335,12315,4161,28787,10076,0,47,397,258,0,0,198,195,665,30,3585,120,13,0,10,0.974428419692464,0.451384916901588,-0.10629513770138,-0.0867375880479813,0.323527698395123,0.317388892173767,43024,0.6690916697657122,0.2341948679806619,5518,0.0,0.0085175788329104,0.0719463573758608,0.0467560710402319,0.0,0.0,0.0358825661471547,0.0353388909025009,0.1205146792316056,0.0054367524465386,0.6496919173613628,0.0217470097861544,0.0023559260601667,0.0,0.0018122508155128,2019,-0.0351607576012611,-0.0536367978134736,0.890605678557158,0.378974333405495,0.343953457673821,0.338895976543427,20502,20502
2,21,ORISSA,5,SUNDARGARH,12,ROURKELA,2,SUNDARGARH (ST),2102,,0.37527958871,0.00529466647,69928,53,2476,439,62,2589,262,0,0,0,0,0,0,0,14,3,0,72,172,6,0,0,9.5230354162717,9.75371742248535,-0.0964051602294408,-0.0946768149733543,0.297220971164486,0.311091184616089,2913,0.8887744593202883,0.0899416409200137,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524344569288389,0.0112359550561797,0.0,0.2696629213483146,0.6441947565543071,0.0224719101123595,0.0,0.0,2019,-0.0759693160653114,-0.0793898348136578,9.77046954263591,9.89236545562744,0.341325392698559,0.352364242076874,20502,20502
5,21,ORISSA,7,MAYURBHANJ,29,BANGRIPOSI (ST),5,MAYURBHANJ (ST),2105,,4.04802885141,0.19169015672,2626224,2961,9523,706,2445,9030,544,0,3418,335,1466,0,0,957,51,46,1,2887,11,330,0,9,0.414105158334522,0.325105905532837,-0.163916229856905,-0.205140009522438,0.455036206542557,0.466030150651932,12019,0.7513104251601631,0.0452616690240452,9511,0.0,0.3593733571653874,0.0352223740931553,0.1541373146882557,0.0,0.0,0.1006203343497003,0.0053622121753758,0.0048365050993586,0.0001051414152034,0.3035432656923562,0.0011565555672379,0.034696667017138,0.0,0.000946272736831,2019,-0.186711899936199,-0.141499212960262,0.331350598013417,0.218665353953838,0.448331410627463,0.475423574447632,13896,13822
2,21,ORISSA,5,SUNDARGARH,11,RAGHUNATHPALI (SC),2,SUNDARGARH (ST),2102,,0.81992426604,0.01803655969,242768,715,3789,1073,683,3663,508,1,60,10,52,0,0,24,213,12,0,368,148,2,0,0,4.50231780409813,0.893950521945953,-0.139839533730939,-0.119813233613968,0.354726271915765,0.333134561777115,4854,0.7546353522867738,0.1046559538524928,890,0.0011235955056179,0.0674157303370786,0.0112359550561797,0.0584269662921348,0.0,0.0,0.0269662921348314,0.2393258426966292,0.0134831460674157,0.0,0.4134831460674157,0.1662921348314607,0.0022471910112359,0.0,0.0,2019,-0.0773443207144737,-0.0961233325407935,4.46951670649979,0.76031219959259,0.369622120672322,0.373893529176712,20502,20502
5,21,ORISSA,7,MAYURBHANJ,26,JASHIPUR (ST),5,MAYURBHANJ (ST),2105,,3.42231329053,0.13163002864,1801015,4068,6369,924,2595,7336,1355,0,978,19,842,0,0,582,37,142,0,3826,0,83,0,0,0.499341152601498,0.447477459907532,-0.078459936440699,-0.0327505879104137,0.384549431067692,0.356274172663689,11286,0.6500088605351764,0.120060251639199,6509,0.0,0.1502534951605469,0.0029190351820556,0.1293593485942541,0.0,0.0,0.0894146566292825,0.0056844369334767,0.0218159471500998,0.0,0.5878015056076202,0.0,0.012751574742664,0.0,0.0,2019,-0.0419697016477585,-0.0728868519220889,0.375889936936183,0.334035515785217,0.385383218747179,0.36076931655407,13896,13822
2,21,ORISSA,5,SUNDARGARH,9,SUNDARGARH (ST),2,SUNDARGARH (ST),2102,,2.86661590385,0.15852373909,2154364,5957,21552,910,7201,18180,729,0,23,277,934,0,0,674,260,1003,0,4628,14,46,0,0,1.06003691496779,0.565425336360931,-0.0553038311041417,-0.0396034307777882,0.329698736338369,0.32592698931694,26110,0.6962849482956721,0.0279203370356185,7859,0.0,0.0029265809899478,0.0352462145311108,0.1188446367222293,0.0,0.0,0.0857615472706451,0.0330830894515841,0.1276243796920727,0.0,0.5888789922381983,0.001781397124316,0.0058531619798956,0.0,0.0,2019,0.0162584837526083,-0.000517188499606,0.934042516181911,0.456723749637604,0.352978612106279,0.352167159318924,20502,20502
3,21,ORISSA,3,SAMBALPUR,15,KUCHINDA (ST),3,SAMBALPUR,2103,,3.416529309,0.19502294301,2673959,2936,8069,282,1794,8557,262,0,507,684,1655,0,0,1116,820,242,0,4009,0,620,0,0,0.465372451449475,0.402611076831818,-0.122130929592582,-0.107009753584862,0.375844991669028,0.364396765828133,10613,0.8062753227174221,0.024686704984453,9653,0.0,0.0525225318553817,0.070858800372941,0.1714492903760489,0.0,0.0,0.1156117269242722,0.0849476846576194,0.0250699264477364,0.0,0.4153113021858489,0.0,0.0642287371801512,0.0,0.0,2019,-0.0481874160468578,-0.0671655126858456,0.350470731304603,0.2865851521492,0.410990967285157,0.407735079526901,10411,10411
4,21,ORISSA,6,KENDUJHAR,25,CHAMPUA,4,KEONJHAR (ST),2104,,2.04316541594,0.08587389938,1164366,3985,13290,717,4031,10714,1086,62,10,121,480,9,0,471,390,1343,1,1330,4,35,0,0,2.57496769152009,1.1926965713501,-0.0289426703057641,-0.0054761441424489,0.336316496077149,0.334765806794167,15831,0.6767734192407302,0.0685995830964563,4256,0.0145676691729323,0.0023496240601503,0.0284304511278195,0.112781954887218,0.0021146616541353,0.0,0.1106672932330827,0.0916353383458646,0.3155545112781955,0.000234962406015,0.3125,0.0009398496240601,0.0082236842105263,0.0,0.0,2019,-0.0182872200384736,-0.0353115775825809,2.30891650008874,1.04627537727356,0.348518850532762,0.346329465508461,15590,15588
5,21,ORISSA,7,MAYURBHANJ,34,MORADA,5,MAYURBHANJ (ST),2105,,2.17515560128,0.0793518347,1071437,4990,13014,3162,5519,13037,1646,0,0,6,242,0,0,16,4,14,5,3488,0,139,0,19,0.481154657441748,0.449627578258514,-0.0706774659162661,-0.0474404059350491,0.386965057909905,0.384317994117737,20202,0.6453321453321453,0.0814770814770814,3933,0.0,0.0,0.0015255530129672,0.061530638189677,0.0,0.0,0.0040681413679125,0.0010170353419781,0.0035596236969234,0.0012712941774726,0.8868548182049326,0.0,0.0353419781337401,0.0,0.0048309178743961,2019,0.0348447039723396,0.0049191278172413,0.390494118876105,0.360625058412552,0.287880132996641,0.280629187822342,13896,13822
2,21,ORISSA,5,SUNDARGARH,14,BONAI (ST),2,SUNDARGARH (ST),2102,,3.07142060274,0.2890720195,3931288,2926,41066,4894,2149,37209,4607,4,1226,510,3780,9,0,2278,3162,959,0,2330,0,77,0,0,0.63769398060953,0.379514500498772,-0.139600101234198,-0.179446563124657,0.4190217408667,0.43473120033741,43965,0.8463323097918799,0.1047878994654839,14335,0.0002790373212417,0.0855249389605859,0.0355772584583188,0.2636902685734217,0.0006278339727938,0.0,0.1589117544471573,0.2205790024415765,0.0668991977677014,0.0,0.1625392396232996,0.0,0.005371468433903,0.0,0.0,2019,-0.116306144744158,-0.103484351505396,0.489522895818021,0.272561773657799,0.421409822134598,0.438800811767578,20502,20502
5,21,ORISSA,7,MAYURBHANJ,33,BARIPADA (ST),5,MAYURBHANJ (ST),2105,,1.99240308064,0.05130231133,701141,1355,3663,210,1184,3909,75,0,0,2,69,0,0,46,18,6,0,2257,4,147,0,3,0.917455107114724,0.540947020053864,-0.0354980844473539,-0.0110935941338539,0.367540324366364,0.36053329706192,5168,0.7563854489164087,0.0145123839009287,2552,0.0,0.0,0.0007836990595611,0.0270376175548589,0.0,0.0,0.0180250783699059,0.0070532915360501,0.0023510971786833,0.0,0.8844043887147336,0.0015673981191222,0.0576018808777429,0.0,0.0011755485893416,2019,0.0636209473013878,0.0320503985460244,0.805080356529714,0.43556159734726,0.299473594425194,0.288604885339737,13896,13822
6,21,ORISSA,8,BALESHWAR,35,JALESWAR,6,BALASORE,2106,,1.54363294463,0.04352318056,564065,13947,19313,1960,12907,21129,603,0,0,0,5,0,0,0,2,3,0,2044,0,43,0,59,0.809532555304064,0.683910727500916,-0.171821907318066,-0.170204982161522,0.393184590470229,0.40898984670639,34639,0.6099771933369901,0.0174081237911025,2156,0.0,0.0,0.0,0.0023191094619666,0.0,0.0,0.0,0.0009276437847866,0.0013914656771799,0.0,0.948051948051948,0.0,0.0199443413729128,0.0,0.0273654916512059,2019,-0.0797478035092354,-0.0968440362279185,0.716493907063595,0.58639669418335,0.22484657308183,0.223667368292809,34570,34235
1,21,ORISSA,2,JHARSUGUDA  *,7,JHARSUGUDA,1,BARGARH,2101,,1.56734318384,0.08391059837,1122042,7569,24098,1633,6565,23899,1602,0,0,20,100,0,0,46,15,93,0,3787,46,60,0,0,1.90198165840255,0.668252646923065,-0.0399733251655772,-0.014664510730654,0.293432018228369,0.293890863656998,32066,0.7453065552298385,0.0499594586166032,4167,0.0,0.0,0.0047996160307175,0.0239980801535877,0.0,0.0,0.0110391168706503,0.0035997120230381,0.0223182145428365,0.0,0.9088072954163668,0.0110391168706503,0.0143988480921526,0.0,0.0,2019,0.0432053059339523,0.0147992648863705,1.76846834676576,0.562258422374725,0.322245255941469,0.313294813036919,31830,31830
4,21,ORISSA,6,KENDUJHAR,24,KEONJHAR (ST),4,KEONJHAR (ST),2104,,2.30034389086,0.09235723405,1257621,3086,6546,4415,2119,7382,4337,0,24,177,209,0,0,288,598,520,8,2681,25,43,0,1,0.950556940195447,0.626539140939713,-0.0324778476405877,0.0018611018895171,0.356884918049273,0.343920141458511,13838,0.5334585922821217,0.3134123428241075,4574,0.0,0.0052470485351989,0.0386969829470922,0.0456930476606908,0.0,0.0,0.0629645824223874,0.1307389593353738,0.1136860515959772,0.0017490161783996,0.5861390467861828,0.0054656755574989,0.0094009619588981,0.0,0.0002186270222999,2019,-0.00956448353827,-0.0302938127548501,0.836975148509471,0.524901419878006,0.344943906063647,0.340483605861664,15590,15588
4,21,ORISSA,6,KENDUJHAR,23,PATNA (ST),4,KEONJHAR (ST),2104,,2.31802725995,0.10309037927,1402019,3067,10480,3890,1778,11461,4081,0,1,0,157,0,0,55,12,35,0,4736,0,116,0,0,0.516237084482464,0.479920879006386,0.0065072875359801,0.0437836702913046,0.328043646658097,0.318294957280159,17320,0.6617205542725173,0.2356235565819861,5112,0.0,0.0001956181533646,0.0,0.0307120500782472,0.0,0.0,0.0107589984350547,0.0023474178403755,0.0068466353677621,0.0,0.9264475743348984,0.0,0.0226917057902973,0.0,0.0,2019,0.0458057299256325,0.0172456493635356,0.390518067157683,0.355032876133919,0.32025920929477,0.312862083315849,15590,15588
4,21,ORISSA,7,MAYURBHANJ,30,KARANJIA (ST),4,KEONJHAR (ST),2104,,3.15945493084,0.16891162162,2315174,2019,7442,1102,1566,5294,1023,0,1853,50,1056,0,0,2119,133,61,0,2616,2,460,0,12,0.423461327162736,0.358663439750671,-0.131416225262756,-0.140420392155647,0.427141228361888,0.417949438095093,7883,0.6715717366484841,0.1297729290879107,8362,0.0,0.2215977038985888,0.0059794307581918,0.1262855776130112,0.0,0.0,0.2534082755321693,0.0159052858167902,0.007294905524994,0.0,0.312843817268596,0.0002391772303276,0.0550107629753647,0.0,0.001435063381966,2019,-0.0821714326739311,-0.0890684173593554,0.294974718914832,0.233700215816498,0.416590681404481,0.406849771738052,15590,15588
1,21,ORISSA,2,JHARSUGUDA  *,6,BRAJARAJNAGAR,1,BARGARH,2101,,2.0740379374,0.10099132798,935811,28677,244293,181743,24906,245729,180664,0,0,35,301,0,0,70,46,1048,340,2176,140,4,20,820,1.44135585420716,0.609119415283203,-0.163017833360013,-0.111479312181473,0.182525904978632,0.286689236760139,451299,0.5444926755875816,0.4003199652558503,5000,0.0,0.0,0.007,0.0602,0.0,0.0,0.014,0.0092,0.2096,0.068,0.4352,0.028,0.0008,0.004,0.164,2019,-0.0356397032737732,-0.106768710182968,1.4279731403722,0.549893379211426,0.199832455552626,0.296633049845695,31830,31830
6,21,ORISSA,7,MAYURBHANJ,32,BADASAHI (SC),6,BALASORE,2106,,1.54472019678,0.05080744972,686698,5519,7058,257,5295,7302,19,0,0,0,28,0,0,0,1,1,0,2392,0,89,0,2,0.608501613787983,0.553181350231171,-0.0591318642354739,-0.0333495456725359,0.37057406774714,0.361502915620804,12616,0.5787888395688016,0.0015060240963855,2513,0.0,0.0,0.0,0.011142061281337,0.0,0.0,0.0,0.0003979307600477,0.0003979307600477,0.0,0.951850378034222,0.0,0.0354158376442499,0.0,0.0007958615200955,2019,0.0546213928610086,0.0206608096580975,0.562938934187644,0.510509073734283,0.290501208101532,0.279752045869827,34570,34235
6,21,ORISSA,8,BALESHWAR,36,BHOGRAI,6,BALASORE,2106,,0.93723227488,0.03042636553,329766,49034,24993,15163,48503,23055,13971,0,0,0,0,0,0,0,13,112,37,1127,0,176,9,41,0.743033542907644,0.692756414413452,-0.264284867417119,-0.270118236541748,0.395886509152816,0.432458728551865,85529,0.2695576938816074,0.1633481041518081,1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085808580858085,0.0739273927392739,0.0244224422442244,0.7438943894389439,0.0,0.1161716171617161,0.0059405940594059,0.027062706270627,2019,-0.163023799657822,-0.164256467298556,0.670510755617252,0.603223860263824,0.238036863020925,0.243034914135933,34570,34235
4,21,ORISSA,6,KENDUJHAR,20,TELKOI (ST),4,KEONJHAR (ST),2104,,3.66148575551,0.26186113666,3587093,4643,9798,4064,2345,12076,3982,0,994,333,2132,0,0,1677,3227,1198,13,2774,0,639,0,0,0.416872627521228,0.350678622722626,-0.103557098068109,-0.0944945216178894,0.423764058829327,0.419888541102409,18403,0.6561973591262295,0.2163777644949193,12987,0.0,0.0765380765380765,0.0256410256410256,0.1641641641641641,0.0,0.0,0.1291291291291291,0.2484792484792485,0.0922460922460922,0.001001001001001,0.2135982135982136,0.0,0.0492030492030492,0.0,0.0,2019,-0.0311537059023976,-0.0501332166989222,0.306098321971844,0.242106668651104,0.372093124649506,0.362960129976273,15590,15588
6,21,ORISSA,8,BALESHWAR,37,BASTA,6,BALASORE,2106,,1.75398916699,0.03880654806,402841,68261,26445,36781,63793,31742,34741,0,0,0,0,0,0,0,5,53,18,1644,0,34,4,161,0.79018410213186,0.745960086584091,-0.184521716619667,-0.17939892411232,0.330824387949945,0.37793356180191,130276,0.243651938960361,0.2666722957413491,1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026055237102657,0.027618551328817,0.0093798853569567,0.856696195935383,0.0,0.0177175612298071,0.0020844189682126,0.0838978634705575,2019,-0.070473313331604,-0.0897204322542923,0.707323379611501,0.661514341831207,0.189500757920009,0.198991134762764,34570,34235
5,21,ORISSA,7,MAYURBHANJ,31,UDALA (ST),5,MAYURBHANJ (ST),2105,,1.76994629727,0.05811612426,782457,2769,8167,6801,2193,9490,5951,0,0,3,25,0,0,180,2,14,1,2492,0,131,0,34,0.590037301969744,0.508251011371613,-0.0577098695803718,-0.0347348023205996,0.354236957766308,0.354004234075546,17634,0.538164908699104,0.3374730634002495,2882,0.0,0.0,0.0010409437890353,0.0086745315752949,0.0,0.0,0.0624566273421235,0.0006939625260235,0.0048577376821651,0.0003469812630117,0.864677307425399,0.0,0.0454545454545454,0.0,0.0117973629424011,2019,0.0466510821133852,0.0156518549468359,0.463386849024546,0.400862544775009,0.307579166289165,0.302809327840805,13896,13822
3,21,ORISSA,3,SAMBALPUR,16,RENGALI (SC),3,SAMBALPUR,2103,,2.7698832668,0.09568037962,1118117,22765,82852,93699,6095,99296,91679,0,0,204,147,2,0,46,58,430,71,3357,35,27,24,344,1.73342082951673,0.857208728790283,-0.15789982585332,-0.135212644934654,0.282455459194421,0.326194643974304,197070,0.5038615720302431,0.4652103313543411,4745,0.0,0.0,0.0429926238145416,0.0309799789251844,0.0004214963119072,0.0,0.0096944151738672,0.0122233930453108,0.0906217070600632,0.0149631190727081,0.707481559536354,0.0073761854583772,0.0056902002107481,0.0050579557428872,0.0724973656480505,2019,-0.0777408257126808,-0.115233042803569,1.58187599055527,0.753056704998016,0.292511688689863,0.330282032489777,10411,10411
3,21,ORISSA,4,DEBAGARH  *,19,DEOGARH,3,SAMBALPUR,2103,,3.64445376509,0.25213744912,3170285,17851,151807,131717,6478,167281,127334,0,446,1068,1606,0,0,1148,1861,726,89,4246,0,781,14,520,0.418905133774532,0.346936389803886,-0.144060909920903,-0.138535730540752,0.379437098193908,0.413354158401489,301093,0.5555791732122634,0.4229058795787348,12505,0.0,0.0356657337065173,0.085405837664934,0.1284286285485805,0.0,0.0,0.0918032786885245,0.1488204718112755,0.0580567772890843,0.0071171531387445,0.3395441823270692,0.0,0.0624550179928028,0.0011195521791283,0.0415833666533386,2019,-0.0532129518687725,-0.0751756386923917,0.313216093954461,0.237770810723305,0.359814374874662,0.371568620204926,10411,10411
1,21,ORISSA,1,BARGARH  *,5,BHATLI,1,BARGARH,2101,,2.6634395357,0.1405586326,1832384,11640,61669,29654,7587,64170,29840,1,0,617,132,0,0,64,97,709,98,5117,0,0,1,133,0.547059357993416,0.45703686773777,-0.0698702442658586,-0.0418959595263004,0.33656831794293,0.346560269594193,101597,0.6316131381832141,0.2937094599249978,6969,0.0001434926101305,0.0,0.0885349404505668,0.0189410245372363,0.0,0.0,0.009183527048357,0.013918783182666,0.10173626058258,0.0140622757927966,0.734251686038169,0.0,0.0,0.0001434926101305,0.0190845171473669,2019,0.0163406636565924,-0.0209473401848206,0.429691478872141,0.339120358228683,0.330342186573155,0.337586671113968,31830,31830
6,21,ORISSA,8,BALESHWAR,38,BALASORE,6,BALASORE,2106,,1.49825074253,0.03437562531,287114,81719,46521,57988,96149,30215,55921,0,0,0,0,0,0,0,4,141,27,1293,40,5,3,195,2.06910136266624,1.01481318473816,-0.105511434928807,-0.0599498059600592,0.236969997843646,0.284419491887093,182285,0.1657569191101846,0.3067778478755794,1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023419203747072,0.0825526932084309,0.015807962529274,0.7570257611241218,0.0234192037470726,0.002927400468384,0.0017564402810304,0.1141686182669789,2019,0.0328879971057177,-0.0459033521294059,1.96760556130808,0.896349310874939,0.163937167951472,0.208298675715923,34570,34235
6,21,ORISSA,8,BALESHWAR,39,REMUNA (SC),6,BALASORE,2106,,1.96095262952,0.03895355793,445412,22547,27101,41277,25827,23031,39240,0,0,0,0,0,0,0,0,149,9,1600,9,0,11,153,1.752118017094,1.16982537508011,-0.0812510206985025,-0.0349993668496609,0.286411851132338,0.325405210256577,88098,0.2614247769529387,0.445413062725601,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771620921802175,0.0046607975142413,0.8285862247540134,0.0046607975142413,0.0,0.0056965302951838,0.0792335577421025,2019,0.0587741322815418,-0.0150467162968241,1.75120080830322,1.14203482866287,0.203262975614422,0.228763490915298,34570,34235
9,21,ORISSA,15,ANUGUL  *,59,PALLAHARA,9,DHENKANAL,2109,,2.99051146901,0.15045544241,1871103,9577,93355,97522,3592,101748,94772,4,505,338,575,0,0,320,1371,410,71,2931,0,546,11,369,0.581174085596851,0.425933584570885,-0.148158660118089,-0.132892370223999,0.37055575855906,0.40694922208786,200112,0.5084552650515711,0.4735947869193251,7451,0.0005368406925244,0.0677761374312172,0.0453630385183196,0.0771708495503959,0.0,0.0,0.0429472554019594,0.1840021473627701,0.0550261709837605,0.0095289222923097,0.3933700174473225,0.0,0.0732787545295933,0.0014763119044423,0.0495235538853845,2019,-0.0422801524400711,-0.0703293208095241,0.480205372948669,0.335645020008087,0.322992022994494,0.335906326770782,199212,199174
4,21,ORISSA,6,KENDUJHAR,21,GHASIPURA,4,KEONJHAR (ST),2104,,3.13324714048,0.11106655872,1505451,6618,15005,2145,5515,15545,2244,0,9,18,745,0,0,469,121,62,0,3777,5,296,0,8,0.593207521630476,0.447121411561966,-0.0591533648629295,-0.0194391906261444,0.367384553276679,0.354756653308868,23304,0.6670528664606934,0.0962924819773429,5510,0.0,0.001633393829401,0.0032667876588021,0.1352087114337568,0.0,0.0,0.0851179673321234,0.0219600725952813,0.0112522686025408,0.0,0.685480943738657,0.0009074410163339,0.0537205081669691,0.0,0.0014519056261343,2019,0.0203027669340372,-0.0051158496716511,0.483061521566724,0.334246218204498,0.333400254536983,0.323332548141479,15590,15588
6,21,ORISSA,8,BALESHWAR,40,NILGIRI,6,BALASORE,2106,,1.61583712239,0.06548531185,896004,1762,3765,120,1557,3857,27,0,410,181,182,0,0,286,16,9,2,2082,0,76,0,0,0.682832666058783,0.574743360280991,-0.120185505811313,-0.108316719532013,0.416794514871109,0.403884917497635,5441,0.708877044660908,0.0049623231023708,3244,0.0,0.126387176325524,0.0557953144266337,0.0561035758323057,0.0,0.0,0.0881627620221948,0.0049321824907521,0.002774352651048,0.000616522811344,0.6418002466091245,0.0,0.0234278668310727,0.0,0.0,2019,-0.029432250186801,-0.0539142581080332,0.601758123943467,0.492807880043983,0.356577569156223,0.335855007171631,34570,34235
1,21,ORISSA,1,BARGARH  *,4,ATTABIRA (SC),1,BARGARH,2101,,1.72757378811,0.08799553665,1088096,11310,25937,86247,5254,31548,85728,8,0,189,59,0,0,34,104,231,55,3373,0,5,4,294,0.704851922375776,0.599190235137939,-0.218878034155063,-0.221896134316921,0.309781656669682,0.342744782567024,122530,0.2574716395984657,0.6996490655349711,4356,0.0018365472910927,0.0,0.0433884297520661,0.0135445362718089,0.0,0.0,0.0078053259871441,0.0238751147842056,0.053030303030303,0.0126262626262626,0.7743342516069789,0.0,0.0011478420569329,0.0009182736455463,0.0674931129476584,2019,-0.284876719117165,-0.238116610265998,0.61095986771488,0.500397324562073,0.373720321072322,0.413891091942787,31830,31830
