OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,NL_mean,NL_median,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
1,21,ORISSA,1,BARGARH  *,1,PADAMPUR,1,BARGARH,2101,,2.58174058039,0.1583645089,2156631,7188,14965,1699,10448,11689,1221,0,2,906,116,0,0,37,86,98,0,6556,13,38,0,0,0.0472622022896295,0.0706326439976692,0.279844010607053,0.274062633514404,23358,0.5004281188457916,0.0522733110711533,0.442262044745147,0.3659743517637255,7852,0.0,0.0002547121752419,0.1153846153846153,0.0147733061640346,0.0,0.0,0.0047121752419765,0.0109526235354049,0.0124808965868568,0.0,0.8349465104431992,0.0016556291390728,0.0048395313295975,0.0,0.0,2015,0.068064209073782,0.0377199809079846,1.95290440156909,0.746177196502686,0.245533639280099,0.241399809718132,1155342,
10,21,ORISSA,23,SONAPUR  *,64,BIRMAHARAJPUR (SC),10,BOLANGIR,2110,,1.86132471504,0.11216300562,1433336,26336,57355,27341,16738,66212,26861,0,0,212,361,0,1,51,352,210,5,4182,0,86,74,25,-0.0453080229962518,-0.0027141168247908,0.298185975383077,0.300219550728798,109811,0.6029632732604202,0.2446111955997122,0.508823226704466,0.4274510741233824,5559,0.0,0.0,0.038136355459615,0.064939737362835,0.0,0.0001798884691491,0.0091743119266055,0.0633207411404929,0.0377765785213167,0.0008994423457456,0.7522935779816514,0.0,0.0154704083468249,0.0133117467170354,0.0044972117287281,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
9,21,ORISSA,15,ANUGUL  *,60,TALCHER,9,DHENKANAL,2109,,1.24943871083,0.03893406997,496825,6613,23630,9027,7334,17628,5765,0,0,16,2,0,0,28,27,148,3,1550,93,34,0,28,0.0251446903729826,0.0506404303014278,0.222498858397224,0.236906558275223,30727,0.5736973996810623,0.1876200084616135,4.1592941075733,2.038028001785275,1929,0.0,0.0,0.0082944530844997,0.0010368066355624,0.0,0.0,0.0145152928978745,0.0139968895800933,0.0767236910316226,0.0015552099533437,0.8035251425609123,0.0482115085536547,0.0176257128045619,0.0,0.0145152928978745,2015,-0.010670093819499,-0.0562848508836002,0.456441605710312,0.272431582212448,0.336226256468875,0.35312882065773,2071557,
10,21,ORISSA,23,SONAPUR  *,65,SONEPUR,10,BOLANGIR,2110,,2.39060772295,0.09324710828,1233717,17935,26975,5312,19305,24262,5506,0,0,129,0,0,0,1,9,35,0,4389,12,30,21,0,-0.0353811858297819,0.0224507320672274,0.279182016429625,0.277833610773087,49073,0.4944062926660281,0.1122001915513622,0.704016159515821,0.5271095931529995,4626,0.0,0.0,0.0278858625162127,0.0,0.0,0.0,0.0002161694768698,0.0019455252918287,0.0075659316904453,0.0,0.9487678339818416,0.0025940337224383,0.0064850843060959,0.0045395590142671,0.0,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
8,21,ORISSA,13,JAJAPUR  *,53,KOREI,8,JAJPUR (SC),2108,,1.22641997313,0.03531378736,459329,13961,10250,2694,12229,11184,2431,0,0,0,0,0,0,0,0,2,0,1735,8,0,0,2,0.0490021418184097,0.0832083337008953,0.239832335040003,0.226301655173302,25844,0.432750348243306,0.0940643863179074,1.683065891342765,1.1795631349086748,1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011448196908986,0.0,0.993131081854608,0.0045792787635947,0.0,0.0,0.0011448196908986,2015,0.0603818148374557,0.0210153235982368,3.86810464011843,1.09510099887848,0.307557782311408,0.282398164272308,1025647,
7,21,ORISSA,9,BHADRAK  *,46,DHAMNAGAR (SC),7,BHADRAK (SC),2107,,1.26338372194,0.03126423328,313950,81802,34584,109,55756,58678,39,0,0,0,0,0,0,0,0,0,0,1550,0,0,0,0,-0.0210350774638069,0.0012018994893878,0.268532959091592,0.263107389211655,114473,0.5125924890585553,0.0003406916914905,0.674224526256189,0.6237687170505525,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.056480810046196,0.005100505024214,0.660038722209099,0.518786728382111,0.253604774166743,0.25891338288784,546360,
3,21,ORISSA,15,ANUGUL  *,63,ATHAMALLIK,3,SAMBALPUR,2103,,2.61138548172,0.22071648745,2967703,8472,45203,17702,5029,41323,16540,0,262,2742,1546,0,7,998,1315,174,1,3104,5,697,25,63,-0.0311404987909046,-0.0151838585734367,0.335033950013727,0.332899436354637,62892,0.6570470012084207,0.2629905234370031,0.4382418394422365,0.369824096560478,10939,0.0,0.0239510010055763,0.2506627662492001,0.1413291891397751,0.0,0.000639912240607,0.091233202303684,0.120212085199744,0.0159063899808026,9.141603437242891e-05,0.2837553706920194,0.0004570801718621,0.0637169759575829,0.0022854008593107,0.005759210165463,2015,-0.0096301920711994,-0.0389877554529281,0.307868329976431,0.248355150222778,0.352857502939304,0.343043580651283,2685246,
11,21,ORISSA,25,NUAPADA  *,71,NUAPADA,11,KALAHANDI,2111,,2.44654473281,0.17969002734,2405181,8807,46761,13406,21697,28949,6275,0,0,1667,0,0,0,17,970,495,4,5685,7,52,0,4,0.0933069590240142,0.111398197710514,0.25938324870837,0.258657544851303,56921,0.5085820698863337,0.1102405087753201,0.450790815545529,0.358539551496506,8901,0.0,0.0,0.1872823278283339,0.0,0.0,0.0,0.0019098977642961,0.1089765194921918,0.0556117290192113,0.0004493877092461,0.6386922817660937,0.0007864284911807,0.0058420402201999,0.0,0.0004493877092461,2015,0.0676195919513702,0.0419601826017906,0.293961178478648,0.199489966034889,0.319555475920437,0.314227521419525,2474155,
7,21,ORISSA,9,BHADRAK  *,47,CHANDABALI,7,BHADRAK (SC),2107,,1.32894827621,0.06058087723,469119,150932,180280,33837,152856,162353,37274,0,0,0,0,0,0,0,0,196,60,2632,0,0,19,102,0.004615491918105,0.0538125596940517,0.190527731371246,0.202545262873173,352483,0.4605980997665135,0.1057469438242411,0.648694622971789,0.429301276803017,3009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651379195746095,0.0199401794616151,0.8747092057161848,0.0,0.0,0.0063143901628447,0.0338983050847457,2015,0.056480810046196,0.005100505024214,0.660038722209099,0.518786728382111,0.253604774166743,0.25891338288784,546360,
10,21,ORISSA,24,BALANGIR,66,LOISINGHA (SC),10,BOLANGIR,2110,,2.52113374726,0.08726381644,1174138,13934,13161,225,15781,10874,135,0,0,66,2,0,0,62,8,8,0,4166,0,10,0,0,0.0290929890023772,0.0423714369535446,0.275122508314436,0.27401502430439,26790,0.4058977230309817,0.0050391937290033,0.6764668248566286,0.544952094554901,4322,0.0,0.0,0.0152707080055529,0.0004627487274409,0.0,0.0,0.0143452105506709,0.0018509949097639,0.0018509949097639,0.0,0.963905599259602,0.0,0.0023137436372049,0.0,0.0,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
9,21,ORISSA,14,DHENKANAL,57,KAMAKHYANAGAR,9,DHENKANAL,2109,,2.00668751863,0.06295351526,806454,17949,31908,10497,16918,37638,6127,0,11,45,59,0,0,31,19,105,0,2681,3,118,9,36,0.019288234818394,0.0443969592452049,0.281918915088416,0.283563762903214,60683,0.6202396058204109,0.1009673219847403,0.946760482865989,0.7414937168359754,3117,0.0,0.0035290343278793,0.0144369586140519,0.0189284568495348,0.0,0.0,0.0099454603785691,0.0060956047481552,0.0336862367661212,0.0,0.8601219120949631,0.0009624639076034,0.0378569136990696,0.0028873917228103,0.0115495668912415,2015,-0.010670093819499,-0.0562848508836002,0.456441605710312,0.272431582212448,0.336226256468875,0.35312882065773,2071557,
8,21,ORISSA,13,JAJAPUR  *,52,JAJPUR,8,JAJPUR (SC),2108,,1.17637097769,0.02487221812,302458,21486,15143,3398,22291,14283,2492,0,0,0,0,0,0,0,0,0,0,1220,15,0,0,3,-0.0152626936685157,0.0104700364172459,0.277664521469312,0.277975380420685,39066,0.3656120411611119,0.0637894844621921,1.239496083797085,1.0269607603549948,1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854604200323102,0.0121163166397415,0.0,0.0,0.0024232633279483,2015,0.0603818148374557,0.0210153235982368,3.86810464011843,1.09510099887848,0.307557782311408,0.282398164272308,1025647,
8,21,ORISSA,13,JAJAPUR  *,51,DHARMASALA,8,JAJPUR (SC),2108,,1.26786439889,0.03334181319,398313,17857,39334,3578,27469,31260,2597,0,0,0,0,0,0,0,0,36,0,1597,0,1,8,13,-0.0008844604754346,0.0260643465444446,0.263777983125851,0.256153523921967,61326,0.5097348596027786,0.0423474545869614,1.2768566981949,1.098652422428135,1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217522658610271,0.0,0.9649546827794562,0.0,0.0006042296072507,0.004833836858006,0.0078549848942598,2015,0.0603818148374557,0.0210153235982368,3.86810464011843,1.09510099887848,0.307557782311408,0.282398164272308,1025647,
10,21,ORISSA,24,BALANGIR,67,PATNAGARH,10,BOLANGIR,2110,,2.20172467739,0.16039031966,2189297,5804,12276,1091,7810,9852,878,0,1,800,115,0,0,105,208,32,0,6647,3,41,0,0,0.0459762682622689,0.0641076751053333,0.287221135675728,0.281605541706085,18540,0.5313915857605178,0.0473570658036677,0.5085146339288165,0.401172637939453,7952,0.0,0.0001257545271629,0.1006036217303823,0.0144617706237424,0.0,0.0,0.0132042253521126,0.0261569416498993,0.0040241448692152,0.0,0.8358903420523138,0.0003772635814889,0.005155935613682,0.0,0.0,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
9,21,ORISSA,15,ANUGUL  *,61,ANGUL,9,DHENKANAL,2109,,1.57250154006,0.05306000665,724897,1976,3355,327,1982,3129,171,0,69,312,134,0,0,193,35,8,0,1780,17,79,0,0,-0.032159961494552,-0.0165477674454451,0.318041836620655,0.311963587999344,5282,0.5923892464975388,0.0323741007194244,1.838124983329845,0.90378338098526,2627,0.0,0.0262657023220403,0.1187666539779215,0.0510087552341073,0.0,0.0,0.0734678340312143,0.0133231823372668,0.0030452988199467,0.0,0.6775789874381424,0.0064712599923867,0.0300723258469737,0.0,0.0,2015,-0.010670093819499,-0.0562848508836002,0.456441605710312,0.272431582212448,0.336226256468875,0.35312882065773,2071557,
8,21,ORISSA,13,JAJAPUR  *,48,BINJHARPUR (SC),8,JAJPUR (SC),2108,,1.17271463284,0.0270387439,253813,40847,75793,1831,51769,64911,1435,0,0,0,0,0,0,0,0,1,0,1331,0,0,0,1,-0.036040851689391,-0.0083238356746733,0.299410743471838,0.295837819576263,118115,0.5495576345087415,0.0121491766498751,0.787473190309746,0.709128484129906,1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007501875468867,0.0,0.9984996249062266,0.0,0.0,0.0,0.0007501875468867,2015,0.0603818148374557,0.0210153235982368,3.86810464011843,1.09510099887848,0.307557782311408,0.282398164272308,1025647,
9,21,ORISSA,14,DHENKANAL,56,HINDOL (SC),9,DHENKANAL,2109,,1.90606416296,0.0986271906,1328472,3647,18740,7111,4507,19667,3492,0,8,585,182,0,0,380,47,24,1,3215,27,396,0,26,0.0065778551428806,0.023464297875762,0.293630372461629,0.291419506072998,27666,0.7108725511458107,0.1262199089134678,1.38122231736291,0.5836388468742371,4891,0.0,0.0016356573297894,0.1196074422408505,0.037211204252709,0.0,0.0,0.0776937231649969,0.0096094868125127,0.0049069719893682,0.0002044571662236,0.6573297894091188,0.0055203434880392,0.0809650378245757,0.0,0.0053158863218155,2015,-0.010670093819499,-0.0562848508836002,0.456441605710312,0.272431582212448,0.336226256468875,0.35312882065773,2071557,
9,21,ORISSA,14,DHENKANAL,55,DHENKANAL,9,DHENKANAL,2109,,2.10997449163,0.08932577061,1195371,12156,15117,7263,10903,20250,3628,0,81,610,84,0,0,129,14,72,0,3208,19,186,9,22,-0.0036206501844583,0.0221270080655813,0.309061030210117,0.295995056629181,34781,0.582214427417268,0.1043098243293752,0.802023026881004,0.5759087204933164,4434,0.0,0.0182679296346414,0.137573297248534,0.0189445196211096,0.0,0.0,0.0290933694181326,0.0031574199368516,0.0162381596752368,0.0,0.7235002255299955,0.0042850699142986,0.0419485791610284,0.0020297699594046,0.0049616599007668,2015,-0.010670093819499,-0.0562848508836002,0.456441605710312,0.272431582212448,0.336226256468875,0.35312882065773,2071557,
13,21,ORISSA,22,BAUDH  *,86,BOUDH,13,KANDHAMAL,2113,,2.56482326002,0.14424276809,1901827,13423,50347,20467,12127,50111,21243,0,65,1602,1106,0,0,681,615,145,0,2536,5,281,60,60,-0.0433806271071261,-0.0269163949415088,0.339207582469536,0.341592729091644,83481,0.6002683245289347,0.2544650878643044,0.4009180847675235,0.327971495687962,7156,0.0,0.0090832867523756,0.2238680827277809,0.1545556176634991,0.0,0.0,0.0951648965902739,0.0859418669647848,0.0202627166014533,0.0,0.354387926215763,0.0006987143655673,0.0392677473448854,0.0083845723868082,0.0083845723868082,2015,-0.0658960156142712,-0.0732498593202054,0.224692763497571,0.157184287905693,0.401261022252933,0.406078785657883,1986064,
13,21,ORISSA,22,BAUDH  *,85,KANTAMAL,13,KANDHAMAL,2113,,2.27869905262,0.12492885817,1658730,12245,34565,14556,10732,35092,14841,0,0,1454,102,0,0,295,243,87,0,3823,0,115,45,23,-0.0004637891464978,0.0256506130099297,0.301404190734349,0.296913683414459,60665,0.5784554520728592,0.2446385889722245,0.418782418842717,0.3711302056908605,6187,0.0,0.0,0.2350088896072409,0.0164861807014708,0.0,0.0,0.0476806206562146,0.0392759010829157,0.0140617423630192,0.0,0.6179085178600291,0.0,0.0185873605947955,0.0072733150153547,0.0037174721189591,2015,-0.0658960156142712,-0.0732498593202054,0.224692763497571,0.157184287905693,0.401261022252933,0.406078785657883,1986064,
8,21,ORISSA,13,JAJAPUR  *,49,BARI,8,JAJPUR (SC),2108,,1.19280212619,0.02385569435,261073,21578,42821,2979,27975,36753,2011,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,7,-0.0389143607664369,-0.0238036625087261,0.306443623310731,0.307080656290054,66739,0.5506974932198565,0.0301323064475044,0.794009452606922,0.737157419323921,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940978077571668,0.0,0.0,0.0,0.005902192242833,2015,0.0603818148374557,0.0210153235982368,3.86810464011843,1.09510099887848,0.307557782311408,0.282398164272308,1025647,
15,21,ORISSA,10,KENDRAPARA *,98,AUL,15,KENDRAPARA,2115,,1.39109801783,0.04183570497,322892,156290,71098,25748,127288,93993,30556,0,0,0,0,0,0,0,0,83,11,1937,2,0,0,44,-0.0364040163188476,0.0061413741204887,0.26588183480954,0.27369199693203,251837,0.3732295095637257,0.1213324491635462,0.51958830495479,0.457911975681782,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399614829080404,0.005296100144439,0.9325950890707752,0.0009629272989889,0.0,0.0,0.0211844005777563,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
10,21,ORISSA,24,BALANGIR,68,BOLANGIR,10,BOLANGIR,2110,,2.16721049648,0.08504471757,1157161,5320,7954,595,6760,6218,562,0,0,304,1,0,0,43,38,8,0,3770,10,42,0,0,0.0236450242963725,0.0397427305579185,0.292096495740371,0.288072198629379,13540,0.459231905465288,0.041506646971935,0.8866255497595315,0.48356693983078,4216,0.0,0.0,0.0721062618595825,0.0002371916508538,0.0,0.0,0.0101992409867172,0.0090132827324478,0.0018975332068311,0.0,0.894212523719165,0.0023719165085388,0.0099620493358633,0.0,0.0,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
15,21,ORISSA,10,KENDRAPARA *,99,RAJANAGAR,15,KENDRAPARA,2115,,1.73980464103,0.06403348478,648648,64197,87682,81156,115150,25494,84670,0,58,0,1,0,0,0,0,478,350,2032,1,0,16,239,-0.100483667190377,-0.0229115597903728,0.231842554091379,0.250313073396683,225314,0.1131487612842522,0.3757866799222418,0.4637459676446135,0.376400403678417,3175,0.0,0.018267716535433,0.0,0.0003149606299212,0.0,0.0,0.0,0.0,0.1505511811023622,0.1102362204724409,0.64,0.0003149606299212,0.0,0.0050393700787401,0.0752755905511811,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
8,21,ORISSA,13,JAJAPUR  *,50,BARACHANA,8,JAJPUR (SC),2108,,1.33507429454,0.03268487535,407348,12349,29094,1251,29777,10286,1169,0,2,6,0,0,0,6,0,1,0,1580,0,23,0,8,0.0098698909675806,0.0375684332102537,0.261391890744679,0.246091105043888,41232,0.2494664338377958,0.0283517656189367,1.031522190060665,0.840914472937584,1626,0.0,0.001230012300123,0.003690036900369,0.0,0.0,0.0,0.003690036900369,0.0,0.0006150061500615,0.0,0.971709717097171,0.0,0.0141451414514145,0.0,0.004920049200492,2015,0.0603818148374557,0.0210153235982368,3.86810464011843,1.09510099887848,0.307557782311408,0.282398164272308,1025647,
15,21,ORISSA,12,CUTTACK,94,SALIPUR,15,KENDRAPARA,2115,,1.38006814098,0.03647380408,453178,14358,27634,7038,8977,31082,8196,0,2,2,3,0,0,1,0,13,0,1697,7,12,8,61,-0.003441759305114,0.0170470019802451,0.270351935555841,0.269446775317192,48255,0.6441197803336441,0.1698476841778054,1.36463051246898,1.1071638464927651,1806,0.0,0.0011074197120708,0.0011074197120708,0.0016611295681063,0.0,0.0,0.0005537098560354,0.0,0.0071982281284606,0.0,0.9396456256921372,0.003875968992248,0.0066445182724252,0.0044296788482834,0.0337763012181616,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
14,21,ORISSA,12,CUTTACK,89,ATHAGARH,14,CUTTACK,2114,,1.82452453779,0.05468252955,712037,26419,9078,5366,27008,9666,5259,0,3,168,65,0,2,96,4,78,0,2136,10,121,4,29,-0.0084718609613756,0.0161153431981802,0.304744330026145,0.290942654013634,41933,0.2305105763956788,0.1254143514654329,1.213906989950885,0.8946039974689486,2716,0.0,0.0011045655375552,0.0618556701030927,0.0239322533136966,0.0,0.0007363770250368,0.0353460972017673,0.0014727540500736,0.0287187039764359,0.0,0.7864506627393225,0.003681885125184,0.0445508100147275,0.0014727540500736,0.0106774668630338,2015,-0.0078865895047783,-0.0295064309045541,1.04651087371511,0.763571172952652,0.354838609633782,0.342348515987396,752900,
15,21,ORISSA,10,KENDRAPARA *,97,KENDRAPARA (SC),15,KENDRAPARA,2115,,1.2058731288,0.02964847142,329725,33890,42893,1732,38023,37244,1729,0,0,0,0,0,0,0,0,0,0,1441,17,0,0,9,-0.0178333998228261,0.004564260598272,0.273841634935746,0.268669202923775,76996,0.483713439659203,0.0224557119850381,0.921682187892502,0.6882713437080386,1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822767552828904,0.0115882753919563,0.0,0.0,0.0061349693251533,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
15,21,ORISSA,12,CUTTACK,95,MAHANGA,15,KENDRAPARA,2115,,1.2147703079,0.02894665636,370668,7364,18009,2517,14754,9909,3068,0,0,0,0,0,0,0,0,1,0,1410,0,0,1,17,-0.0441512017552649,-0.0311298836022615,0.293786279058919,0.297595888376236,27731,0.3573257365403339,0.1106343081749666,0.994091460803241,0.920078665018082,1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006997900629811,0.0,0.986703988803359,0.0,0.0,0.0006997900629811,0.0118964310706787,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
13,21,ORISSA,21,KANDHAMAL,84,PHULBANI (ST),13,KANDHAMAL,2113,,3.31115440364,0.22137554754,3040143,883,4875,2230,2474,3058,2054,0,39,1549,3255,0,0,3227,2094,92,0,516,13,176,4,0,-0.0640126817198682,-0.0607277341187,0.371003423293879,0.373722672462463,7586,0.4031109939361982,0.2707619298708146,0.3597827132731175,0.317799761891365,10965,0.0,0.0035567715458276,0.1412676698586411,0.2968536251709986,0.0,0.0,0.2943000455996352,0.1909712722298221,0.0083903328773369,0.0,0.0470588235294117,0.0011855905152758,0.0160510715914272,0.0003647970816233,0.0,2015,-0.0658960156142712,-0.0732498593202054,0.224692763497571,0.157184287905693,0.401261022252933,0.406078785657883,1986064,
15,21,ORISSA,10,KENDRAPARA *,96,PATKURA,15,KENDRAPARA,2115,,1.48959021049,0.03091998105,379667,15355,27868,2844,27327,14672,3292,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,5,-0.046211900658948,-0.0329999662935734,0.301965267828057,0.303449079394341,45291,0.3239495705548563,0.0726855225099909,0.7705536663823485,0.7222769558429716,1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967362924281984,0.0,0.0,0.0,0.0032637075718015,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
14,21,ORISSA,12,CUTTACK,87,BARAMBA,14,CUTTACK,2114,,1.59136064912,0.08756866476,1122571,30769,39488,12895,19655,51351,12236,0,0,745,323,0,11,563,133,275,0,2110,0,59,41,74,-0.0232196958749217,-0.012071824632585,0.316770162255559,0.327391028404236,83242,0.6168881093678672,0.1469931044424689,0.4845160413554875,0.363798946142197,4334,0.0,0.0,0.1718966312874942,0.0745269958467928,0.0,0.0025380710659898,0.1299030918320258,0.0306875865251499,0.0634517766497461,0.0,0.4868481772035071,0.0,0.0136132902630364,0.0094600830641439,0.0170742962621135,2015,-0.0078865895047783,-0.0295064309045541,1.04651087371511,0.763571172952652,0.354838609633782,0.342348515987396,752900,
14,21,ORISSA,12,CUTTACK,91,CHOUDWAR-CUTTACK,14,CUTTACK,2114,,0.4674931875,0.00757366091,90261,5966,5901,2173,6148,6111,1571,0,0,0,0,0,0,0,0,15,0,314,36,0,0,11,-0.0035568459639863,0.0369604378938675,0.253975832073352,0.240369021892548,13830,0.4418655097613883,0.1135936370209689,3.716130763058875,2.49219834804535,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398936170212766,0.0,0.8351063829787234,0.0957446808510638,0.0,0.0,0.0292553191489361,2015,-0.0078865895047783,-0.0295064309045541,1.04651087371511,0.763571172952652,0.354838609633782,0.342348515987396,752900,
10,21,ORISSA,24,BALANGIR,70,KANTABANJI,10,BOLANGIR,2110,,2.52850057811,0.11865324682,1612539,6737,12021,2429,7963,10764,1124,0,0,362,2,0,0,23,189,9,1,5163,17,105,1,0,0.05790827584254,0.0719856098294258,0.270011886422805,0.266929894685745,19851,0.5422396856581533,0.0566218326532668,0.56673571116516,0.4493293389678,5872,0.0,0.0,0.0616485013623978,0.0003405994550408,0.0,0.0,0.00391689373297,0.0321866485013624,0.0015326975476839,0.0001702997275204,0.8792574931880109,0.0028950953678474,0.0178814713896457,0.0001702997275204,0.0,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
10,21,ORISSA,24,BALANGIR,69,TITLAGARH,10,BOLANGIR,2110,,2.98976617438,0.11618208367,1550730,14795,26869,7299,20151,20768,7788,0,0,939,11,0,0,145,136,71,5,4438,5,18,0,0,0.0171172003394882,0.0377912670373917,0.284292275024143,0.279929131269455,48707,0.4263863510378385,0.1598948816391894,0.6788708966664074,0.4893530607223509,5768,0.0,0.0,0.1627947295423023,0.0019070735090152,0.0,0.0,0.0251386962552011,0.0235783633841886,0.0123092926490984,0.0008668515950069,0.7694174757281553,0.0008668515950069,0.0031206657420249,0.0,0.0,2015,0.0182601977139711,-0.0328723299164765,0.372004766954729,0.280627578496933,0.318694585621684,0.315581128001213,1544368,
13,21,ORISSA,16,NAYAGARH  *,121,DASPALLA (SC),13,KANDHAMAL,2113,,2.69841974745,0.16488828904,2227547,12149,24051,6582,5971,29452,7012,0,110,836,1550,0,1,2669,402,210,8,2101,0,245,14,28,-0.0367661721007784,-0.0275846794247627,0.350528439471723,0.35281029343605,42435,0.6940497231059267,0.1652409567573936,0.3357642397171509,0.299557492136955,8174,0.0,0.0134573036457058,0.1022755077073648,0.1896256422804012,0.0,0.0001223391240518,0.3265231220944458,0.0491803278688524,0.025691216050893,0.0009787129924149,0.2570344996329826,0.0,0.0299730853927085,0.0017127477367262,0.0034254954734524,2015,-0.0658960156142712,-0.0732498593202054,0.224692763497571,0.157184287905693,0.401261022252933,0.406078785657883,1986064,
15,21,ORISSA,10,KENDRAPARA *,100,MAHAKALAPADA,15,KENDRAPARA,2115,,1.93294837212,0.05310974341,506974,125845,57674,40752,132367,38507,45630,0,1,0,0,0,0,0,0,154,276,2085,0,0,19,99,-0.064277318944546,-0.0078241322189569,0.243318850440464,0.249094665050507,216504,0.1778581458079296,0.2107582307948121,0.6638574926866005,0.572615832090378,2634,0.0,0.0003796507213363,0.0,0.0,0.0,0.0,0.0,0.0,0.058466211085801,0.1047835990888382,0.7915717539863326,0.0,0.0,0.007213363705391,0.0375854214123006,2015,0.0066275091376155,-0.0448942344479473,0.373422216893449,0.311732023954391,0.276508152802747,0.284404024481773,576028,
14,21,ORISSA,12,CUTTACK,90,BARABATI-CUTTACK,14,CUTTACK,2114,,0.57123102514,0.00873510788,72463,10718,19377,17709,8803,24331,13751,0,0,0,0,0,10,0,0,71,0,83,200,0,12,57,-0.0179379255175602,0.0090868342667818,0.183874508124495,0.177444621920586,46885,0.5189506238669084,0.293292097685827,9.093038625911223,5.63022291660309,433,0.0,0.0,0.0,0.0,0.0,0.023094688221709,0.0,0.0,0.1639722863741339,0.0,0.1916859122401847,0.4618937644341801,0.0,0.0277136258660508,0.1316397228637413,2015,-0.0078865895047783,-0.0295064309045541,1.04651087371511,0.763571172952652,0.354838609633782,0.342348515987396,752900,
14,21,ORISSA,12,CUTTACK,88,BANKI,14,CUTTACK,2114,,1.80691206691,0.05083859956,531031,98302,48283,22377,89461,65773,21968,0,0,246,8,0,11,74,18,266,0,1726,2,5,43,114,0.0073792482219943,0.0513999089598656,0.256171168740452,0.259836584329605,177202,0.3711752689021568,0.1239715127368765,0.8501932512699939,0.564991906285286,2513,0.0,0.0,0.0978909669717469,0.003183446080382,0.0,0.0043772383605252,0.0294468762435336,0.0071627536808595,0.1058495821727019,0.0,0.6868284918424195,0.0007958615200955,0.0019896538002387,0.0171110226820533,0.0453641066454436,2015,-0.0078865895047783,-0.0295064309045541,1.04651087371511,0.763571172952652,0.354838609633782,0.342348515987396,752900,
