OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NL_mean,NL_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
32,10,BIHAR,29,BHOJPUR,195,Agiaon (SC),32,ARRAH,1032,,1.12028359132,0.03404683135,459691,4574,3024,1459,4483,3549,950,0,0,0,0,0,28,0,1618,39,0,1,7,-0.172567327096829,-0.174897462129593,1.169493934897483,1.047957539558411,0.403980023779974,0.409023597836494,8982,0.395123580494322,0.1057670897350256,1693,0.0,0.0,0.0,0.0,0.0,0.0165386887182516,0.0,0.9556999409332546,0.0230360307147076,0.0,0.0005906674542232,0.0041346721795629,2017,-0.242183476686478,-0.230828538414019,1.07901198626413,0.962054222822189,0.472821645676823,0.485321655869484,142087,143902
29,10,BIHAR,27,NALANDA,177,Harnaut,29,NALANDA,1029,,1.32821910845,0.03463844579,292920,115821,68176,0,169163,15491,15,0,0,0,0,0,0,0,1694,24,0,0,0,-0.126710976311372,-0.127990528941154,1.746947631422995,1.501566052436829,0.343942181259172,0.348881095647812,184669,0.0838852216668742,8.122641049661828e-05,1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860302677532014,0.0139697322467986,0.0,0.0,0.0,2017,-0.28013414144516,-0.267936158423469,1.561881439458424,1.331997275352478,0.512643650343408,0.52631026506424,183755,185055
31,10,BIHAR,28,PATNA,189,Masaurhi (SC),31,PATALIPUTRA,1031,,1.17120342662,0.03497710498,466058,11565,3942,11,11982,2946,2,0,0,0,0,1,0,0,1721,9,0,0,0,-0.18439808200562,-0.181408815085888,1.985005539244619,1.808287918567657,0.411989096342617,0.414574697613716,14930,0.1973208305425318,0.0001339584728734,1731,0.0,0.0,0.0,0.0,0.0005777007510109,0.0,0.0,0.9942229924898902,0.0051993067590987,0.0,0.0,0.0,2017,-0.215585142374039,-0.208052827986252,1.597696157125221,1.419549703598022,0.443550604117227,0.44904051721096,67501,68198
29,10,BIHAR,27,NALANDA,175,Hilsa,29,NALANDA,1029,,1.17402922855,0.03002439467,366707,41561,5153,0,45571,1216,0,0,0,0,0,2,0,0,1482,7,0,0,0,-0.185231704377782,-0.193834230303764,1.577408702739442,1.470775306224823,0.410467599291109,0.416721314191818,46787,0.025990125462201,0.0,1491,0.0,0.0,0.0,0.0,0.0013413816230717,0.0,0.0,0.993963782696177,0.0046948356807511,0.0,0.0,0.0,2017,-0.249817118048668,-0.239209978982742,1.429375144216075,1.318457424640656,0.473382587676263,0.477643489837646,183755,185055
31,10,BIHAR,28,PATNA,190,Paliganj,31,PATALIPUTRA,1031,,1.08020009528,0.0312449002,402911,13912,12010,1384,18756,7281,693,0,0,0,0,0,59,0,1441,46,0,0,3,-0.139946774244139,-0.142785847187042,1.46054842325476,1.319724321365356,0.385002491749672,0.395983248949051,26730,0.2723905723905724,0.0259259259259259,1549,0.0,0.0,0.0,0.0,0.0,0.0380890897353131,0.0,0.9302775984506132,0.0296965784377017,0.0,0.0,0.0019367333763718,2017,-0.224765613675117,-0.207388295634157,1.137392258972026,1.016388297080994,0.451596270787913,0.470208466053009,67501,68198
28,10,BIHAR,24,MUNGER,166,Jamalpur,28,MUNGER,1028,,1.50476485106,0.04250202646,468369,11662,98395,6793,39019,66962,7949,0,477,0,10,25,54,0,1370,92,9,61,0,-0.072629501499002,-0.059148147702217,1.154480248845462,0.695784509181976,0.288388745615326,0.292599707841873,113930,0.5877468621083122,0.0697709119634863,2098,0.0,0.2273593898951382,0.0,0.0047664442326024,0.0119161105815061,0.0257387988560533,0.0,0.6530028598665396,0.0438512869399428,0.0042897998093422,0.0290753098188751,0.0,2017,-0.102248631417751,-0.120277397104432,1.02003018313686,0.583262979984283,0.407138947405094,0.421773463487625,471392,471552
33,10,BIHAR,31,KAIMUR (BHABUA) *,203,Ramgarh,33,BUXAR,1033,,1.91354445808,0.04692506679,634888,2664,8606,2,6105,3862,0,0,0,0,0,0,0,0,2326,4,0,0,0,-0.253481511064385,-0.270861178636551,1.138528450256385,0.881288051605225,0.476514323933396,0.491452127695084,9967,0.3874786796428213,0.0,2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982832618025752,0.0017167381974248,0.0,0.0,0.0,2017,-0.294845432043076,-0.279646879629915,1.045958441853317,0.802915841341019,0.501814310970676,0.521382331848145,23926,25808
29,10,BIHAR,27,NALANDA,171,Asthawan,29,NALANDA,1029,,1.77420337365,0.03489811173,352933,45257,82325,0,110581,16510,0,0,0,0,0,0,0,0,1704,20,0,0,0,-0.080861697813832,-0.079851128160954,1.183336786090294,1.012411653995514,0.306498621299377,0.315313041210175,127091,0.1299069170909033,0.0,1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988399071925754,0.0116009280742459,0.0,0.0,0.0,2017,-0.222321301698685,-0.210176313626268,1.058178010737965,0.930691510438919,0.474722984081239,0.487144351005554,183755,185055
28,10,BIHAR,25,LAKHISARAI *,168,Lakhisarai,28,MUNGER,1028,,1.74000704903,0.05493387861,530582,16542,206357,2906,158307,64613,3542,0,0,0,0,6,54,0,2560,70,0,19,14,-0.114950342996914,-0.110089339315891,0.972460804401188,0.713283061981201,0.287386305029813,0.294004708528519,226462,0.2853149755808921,0.0156405931237911,2723,0.0,0.0,0.0,0.0,0.0022034520749173,0.0198310686742563,0.0,0.9401395519647447,0.0257069408740359,0.0,0.0069775982372383,0.0051413881748071,2017,-0.222486421465874,-0.218895648017314,0.844334687475764,0.586872816085815,0.473160620431914,0.487816035747528,471392,471552
33,10,BIHAR,32,ROHTAS,210,Dinara,33,BUXAR,1033,,1.32600852783,0.04207381962,578699,420,186,1,321,250,0,0,0,0,0,0,0,0,2026,51,0,0,0,-0.287542914170778,-0.309639438986778,1.270305887734491,1.092753410339355,0.485923207793242,0.498314037919044,571,0.4378283712784588,0.0,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754453538757824,0.0245546461242176,0.0,0.0,0.0,2017,-0.35884901881218,-0.327344694273869,1.061726891994476,0.941498965024948,0.532517949481312,0.559350341558456,23926,25808
26,10,BIHAR,22,BHAGALPUR,158,Nathnagar,26,BHAGALPUR,1026,,1.69757406004,0.0294927568,208812,10594,174586,12076,77708,101996,14351,0,0,0,0,2,102,0,1133,125,0,56,39,-0.147452892802886,-0.138527996838093,1.66203972527485,1.163655757904053,0.307006818247965,0.31725250184536,194055,0.5256035659993301,0.0739532606735204,1457,0.0,0.0,0.0,0.0,0.001372683596431,0.0700068634179821,0.0,0.7776252573781743,0.0857927247769389,0.0,0.0384351407000686,0.0267673301304049,2017,-0.169790677726269,-0.187222783747057,1.509131292058903,1.015109419822693,0.388994693728022,0.402478098869324,367860,368919
29,10,BIHAR,27,NALANDA,172,Biharsharif,29,NALANDA,1029,,0.64903884172,0.01305430559,148196,26665,4866,0,30742,702,0,0,0,0,0,1,0,0,561,94,0,0,0,-0.12281577975974,-0.123851470649242,2.772938992203393,1.955693483352661,0.348690414785166,0.356688410043716,31444,0.0223254038926345,0.0,656,0.0,0.0,0.0,0.0,0.0015243902439024,0.0,0.0,0.8551829268292683,0.1432926829268292,0.0,0.0,0.0,2017,-0.225467681884766,-0.206130028257166,2.616374010625093,1.724785983562469,0.458398194084728,0.486756563186646,183755,185055
26,10,BIHAR,22,BHAGALPUR,155,Kahalgaon,26,BHAGALPUR,1026,,1.56901695173,0.03848531235,403924,11309,114031,646,52372,70731,1410,0,0,0,0,15,35,0,1814,30,0,1,15,-0.129271081737962,-0.119723185896873,1.642254085349911,1.072497844696045,0.335621878376614,0.333739459514618,124513,0.5680611663039201,0.0113241187667151,1910,0.0,0.0,0.0,0.0,0.0078534031413612,0.0183246073298429,0.0,0.949738219895288,0.0157068062827225,0.0,0.000523560209424,0.0078534031413612,2017,-0.121270745992661,-0.140117818079115,1.633465134033694,0.945186376571655,0.398077666113748,0.39424604177475,367860,368919
27,10,BIHAR,22,BHAGALPUR,157,Sultanganj,27,BANKA,1027,,1.26023102632,0.03495244228,337252,14113,124861,5022,103561,28287,4296,0,0,0,0,5,16,0,1656,41,0,6,7,-0.119078297163303,-0.101537197828293,1.172872603179532,0.998384714126587,0.306554117341132,0.302992597222328,136144,0.2077726524856034,0.0315548243036784,1731,0.0,0.0,0.0,0.0,0.0028885037550548,0.0092432120161756,0.0,0.9566724436741768,0.02368573079145,0.0,0.0034662045060658,0.0040439052570768,2017,-0.15256330370903,-0.179207499625948,0.943968321397566,0.783741295337677,0.448541813290865,0.446938201785088,145924,147308
28,10,BIHAR,25,LAKHISARAI *,167,Suryagarha,28,MUNGER,1028,,1.25046409375,0.05430696872,647849,29995,69669,218,53188,48099,410,0,461,0,6,29,21,0,2115,51,1,0,3,-0.102825680858343,-0.093791283667088,0.883995950940543,0.63180348277092,0.319240966202179,0.315690875053406,101697,0.472963804242013,0.0040315840191942,2687,0.0,0.171566803126163,0.0,0.0022329735764793,0.0107927056196501,0.0078154075176777,0.0,0.7871231857089691,0.0189802754000744,0.0003721622627465,0.0,0.0011164867882396,2017,-0.164330184459686,-0.177013164516903,0.756869950102371,0.533555120229721,0.463803501522682,0.462284773588181,471392,471552
26,10,BIHAR,22,BHAGALPUR,156,Bhagalpur,26,BHAGALPUR,1026,,0.28965070935,0.00214991773,25488,230,3878,2,555,3446,92,0,0,0,0,2,0,0,10,90,0,0,6,-0.064781832934677,-0.02130763605237,11.055473562774308,10.531337738037108,0.231047228983891,0.205849789083004,4093,0.8419252382115807,0.0224774004397752,108,0.0,0.0,0.0,0.0,0.0185185185185185,0.0,0.0,0.0925925925925925,0.8333333333333334,0.0,0.0,0.0555555555555555,2017,-0.0039621014148,-0.06210242838615,10.023591904465212,9.745844841003418,0.264012942024326,0.227947823703289,367860,368919
32,10,BIHAR,29,BHOJPUR,196,Tarari,32,ARRAH,1032,,1.0335544712,0.03436726985,436025,17746,13075,6391,17367,15783,3574,0,0,0,0,0,119,0,1513,42,0,8,15,-0.168337217052288,-0.176947623491287,1.215284328149561,1.064100027084351,0.390634576758089,0.410659044981003,36724,0.4297734451584795,0.0973205533166321,1697,0.0,0.0,0.0,0.0,0.0,0.070123747790218,0.0,0.8915733647613435,0.0247495580436063,0.0,0.0047142015321154,0.0088391278727165,2017,-0.242134466767311,-0.221176642456135,0.951745247473815,0.837166786193848,0.460272615986435,0.493173629045486,142087,143902
29,10,BIHAR,27,NALANDA,176,Nalanda,29,NALANDA,1029,,1.31709416173,0.03432108756,453613,16120,2829,7,15496,3253,0,0,0,0,0,1,0,0,1669,34,1,0,0,-0.16034705191472,-0.166333392262459,1.862087334356,1.524263024330139,0.371841194868593,0.373465090990067,18749,0.1735025868046295,0.0,1705,0.0,0.0,0.0,0.0,0.0005865102639296,0.0,0.0,0.9788856304985336,0.019941348973607,0.0005865102639296,0.0,0.0,2017,-0.223719999194145,-0.212894433160012,1.672156198353362,1.392197608947754,0.446682979942742,0.450731009244919,183755,185055
36,10,BIHAR,33,JEHANABAD,216,Jehanabad,36,JAHANABAD,1036,,0.99561372005,0.0257307062,346260,6455,1574,0,6965,736,0,0,0,0,0,0,0,0,1231,43,0,0,0,-0.151654286314546,-0.146456465125084,1.819489673748554,1.608043313026428,0.399171585298343,0.399132162332535,7701,0.0955720036358914,0.0,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966248037676609,0.0337519623233908,0.0,0.0,0.0,2017,-0.181325778365135,-0.179517080831238,1.549551465684955,1.353034257888794,0.435946867514393,0.439072996377945,7419,7746
36,10,BIHAR,33,JEHANABAD,217,Ghosi,36,JAHANABAD,1036,,1.42702818874,0.02992461252,401776,6208,4058,3,6187,2986,10,0,0,0,0,0,0,0,1477,12,0,0,0,-0.152878358150493,-0.161593839526176,1.732698939312463,1.609051465988159,0.406156409018162,0.416916012763977,9183,0.325166067733856,0.0010889687465969,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919408999328408,0.0080591000671591,0.0,0.0,0.0,2017,-0.198395043611526,-0.189630801696178,1.440694539227785,1.308222055435181,0.455265545282859,0.461159288883209,7419,7746
36,10,BIHAR,33,JEHANABAD,214,Arwal,36,JAHANABAD,1036,,1.11494450193,0.02831982501,356187,17852,11204,4693,14528,15459,3484,0,0,0,0,2,139,0,1188,60,0,0,15,-0.132389607341638,-0.148070678114891,1.234795273322586,1.115075647830963,0.368605678469262,0.395944476127625,33471,0.46186250784261,0.1040901078545606,1404,0.0,0.0,0.0,0.0,0.0014245014245014,0.099002849002849,0.0,0.8461538461538461,0.0427350427350427,0.0,0.0,0.0106837606837606,2017,-0.198231011629105,-0.173411915188076,1.069556933028478,0.907407134771347,0.422979178246018,0.457580596208572,7419,7746
29,10,BIHAR,27,NALANDA,174,Islampur,29,NALANDA,1029,,1.19031822542,0.03217506629,436209,5691,1086,0,5078,1648,0,0,0,0,0,0,0,0,1570,21,0,0,0,-0.180664277308464,-0.191544182598591,1.416281646754758,1.262649774551392,0.411724613495304,0.421429365873337,6726,0.2450193279809693,0.0,1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868007542426148,0.0131992457573852,0.0,0.0,0.0,2017,-0.221083380281925,-0.212214662309644,1.331095903571357,1.177399158477783,0.452982294997223,0.454162091016769,183755,185055
39,10,BIHAR,26,SHEIKHPURA *,170,Barbigha,39,NAWADA,1039,,1.08992146292,0.02205417487,299141,2699,1809,14,3304,974,55,0,0,0,0,2,0,0,1051,38,0,0,0,-0.115034301452774,-0.120965957641602,1.59729217547254,1.35394412279129,0.288769413809749,0.284525454044342,4333,0.2247865220401569,0.0126932840987768,1091,0.0,0.0,0.0,0.0,0.0018331805682859,0.0,0.0,0.9633363886342804,0.0348304307974335,0.0,0.0,0.0,2017,-0.173977181315422,-0.17263780184316,1.367211372985381,1.147880971431732,0.459132425736544,0.469035089015961,4357,4403
34,10,BIHAR,32,ROHTAS,209,Kargahar,34,SASARAM (SC),1034,,1.42389782664,0.05750022541,790287,486,935,13,350,1004,4,0,0,0,0,0,0,0,2777,75,0,0,0,-0.355368362445424,-0.385292559862137,0.848467444760327,0.757597088813782,0.555749900948537,0.578789353370667,1358,0.7393225331369662,0.0029455081001472,2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973702664796634,0.026297335203366,0.0,0.0,0.0,2017,-0.420369356870651,-0.385080792701522,0.78626232237419,0.709015697240829,0.56517017347984,0.590871453285217,1333,1382
35,10,BIHAR,32,ROHTAS,213,Karakat,35,KARAKAT,1035,,1.18529109238,0.03673440759,503359,1705,737,0,1399,1107,0,0,0,0,0,3,2,0,1748,71,0,0,0,-0.221858656508662,-0.230155482888222,1.276646235075436,1.154217779636383,0.443037957774097,0.452105730772018,2506,0.4417398244213886,0.0,1824,0.0,0.0,0.0,0.0,0.0016447368421052,0.0010964912280701,0.0,0.9583333333333334,0.0389254385964912,0.0,0.0,0.0,2017,-0.286165088415146,-0.272721895842387,1.183928930576433,1.051965355873108,0.509099715989493,0.527011573314667,2403,2478
34,10,BIHAR,31,KAIMUR (BHABUA) *,204,Mohania (SC),34,SASARAM (SC),1034,,1.46127913134,0.04428657963,598179,2607,8985,20,4949,5203,0,0,0,0,0,3,0,0,2151,40,0,0,0,-0.279827193386512,-0.302828341722488,1.354827024191889,0.919057756662369,0.50383223370264,0.525827348232269,10152,0.5125098502758078,0.0,2194,0.0,0.0,0.0,0.0,0.0013673655423883,0.0,0.0,0.980401093892434,0.0182315405651777,0.0,0.0,0.0,2017,-0.339900761842728,-0.309152301510954,1.337605177053337,0.888661324977875,0.529242752816465,0.559282541275024,1333,1382
36,10,BIHAR,33,JEHANABAD,215,Kurtha,36,JAHANABAD,1036,,1.20259920191,0.02947868369,397248,5908,2735,0,4288,4316,13,0,0,0,0,0,0,0,1440,26,0,0,0,-0.150286102774406,-0.144619926810265,1.2959273036549,1.179155945777893,0.396434705874641,0.39696592092514,8617,0.5008703725194383,0.0015086457003597,1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822646657571624,0.0177353342428376,0.0,0.0,0.0,2017,-0.195432931184769,-0.193048548201805,1.144580967276474,1.015733659267426,0.445919737460744,0.447340935468674,7419,7746
40,10,BIHAR,26,SHEIKHPURA *,169,Sheikhpura,40,JAMUI (SC),1040,,1.39436029019,0.03860955111,441639,23763,66205,3,77342,11714,26,0,0,0,0,0,0,0,1911,17,0,0,0,-0.106407090197463,-0.104698158800602,1.009458321467543,0.806729167699814,0.28500152783163,0.289371326565742,89082,0.1314968231517029,0.000291865921286,1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991182572614108,0.0088174273858921,0.0,0.0,0.0,2017,-0.177651643753052,-0.178166702957296,0.858451451542748,0.692513883113861,0.445834383941345,0.450445279479027,89343,89373
40,10,BIHAR,24,MUNGER,164,Tarapur,40,JAMUI (SC),1040,,1.6365279013,0.04731686252,639963,2311,8620,630,5640,4547,401,0,414,49,12,35,56,0,1701,73,5,0,3,-0.063132098629115,-0.050967518240213,0.918100354579563,0.831318259239197,0.321396550921835,0.318122148513794,10588,0.4294484321873819,0.0378730638458632,2348,0.0,0.176320272572402,0.0208688245315161,0.0051107325383304,0.0149063032367972,0.0238500851788756,0.0,0.7244463373083475,0.0310902896081771,0.002129471890971,0.0,0.0012776831345826,2017,-0.094491060823202,-0.101784162450384,0.819275024073697,0.729327142238617,0.434605218590971,0.438616186380386,89343,89373
29,10,BIHAR,27,NALANDA,173,Rajgir (SC),29,NALANDA,1029,,1.24133067781,0.03308688558,446043,5064,4044,430,5442,2712,1012,0,19,0,1,0,9,0,1568,34,0,0,0,-0.102893049537043,-0.11001493036747,2.215984184276767,1.809082865715027,0.338677512511317,0.349859058856964,9166,0.2958760637137246,0.1104080296748854,1631,0.0,0.0116492949110974,0.0,0.0006131207847946,0.0,0.0055180870631514,0.0,0.96137339055794,0.0208461066830165,0.0,0.0,0.0,2017,-0.160392135381699,-0.157798625684344,2.037408205957675,1.683274507522583,0.416405970615572,0.419727832078934,183755,185055
36,10,BIHAR,33,JEHANABAD,218,Makhdumpur (SC),36,JAHANABAD,1036,,1.05147973286,0.02798261952,380370,2521,2416,4,1971,2238,21,0,0,0,0,0,0,0,1379,9,0,0,0,-0.128531217478313,-0.124487452208996,1.606295201016916,1.516589164733887,0.380992826098932,0.382595747709274,4230,0.5290780141843971,0.0049645390070921,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935158501440924,0.0064841498559077,0.0,0.0,0.0,2017,-0.153264090418816,-0.156679696127604,1.334687350139226,1.211761951446533,0.422079017794832,0.416754871606827,7419,7746
34,10,BIHAR,32,ROHTAS,206,Chainpur,34,SASARAM (SC),1034,,2.75315678324,0.16239451606,2219646,3922,11229,1145,3603,11672,728,0,112,0,71,77,3394,0,4389,10,5,0,0,0.012342125732126,0.077618774026632,0.481215130086268,0.287982732057571,0.322768430549091,0.286817535758018,16003,0.7293632443916765,0.0454914703493095,8058,0.0,0.0138992305783072,0.0,0.0088111193844626,0.0095557210225862,0.4211963266319186,0.0,0.5446760982874163,0.001241002730206,0.000620501365103,0.0,0.0,2017,0.056929687038064,-0.007252994594124,0.453649382681266,0.303171962499619,0.355438546538791,0.316755264997482,1333,1382
40,10,BIHAR,37,JAMUI *,241,Jamui,40,JAMUI (SC),1040,,1.76457841109,0.04475560851,597908,11459,5833,1043,7789,9842,1021,0,421,0,7,10,68,0,1618,83,0,3,0,-0.045318786007925,-0.036968689411879,1.019187839576031,0.883024394512177,0.287678196529138,0.288100212812424,18652,0.5276645936092644,0.0547394381299592,2210,0.0,0.190497737556561,0.0,0.0031674208144796,0.004524886877828,0.0307692307692307,0.0,0.7321266968325791,0.0375565610859728,0.0,0.0013574660633484,0.0,2017,-0.065396383404732,-0.072081566737421,0.822490141037131,0.666374951601028,0.380720841473659,0.386955499649048,89343,89373
27,10,BIHAR,23,BANKA *,159,Amarpur,27,BANKA,1027,,1.25912119256,0.032673256,444253,2276,3306,17,2864,2381,0,0,0,0,0,0,0,0,1562,61,0,0,0,-0.077886418196244,-0.068240500986576,1.135683829786619,1.041339039802551,0.33487594659129,0.332618579268456,5245,0.45395614871306,0.0,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96241528034504,0.0375847196549599,0.0,0.0,0.0,2017,-0.083524014800787,-0.095752220961424,0.820373097820614,0.743539810180664,0.410012664866744,0.405919849872589,145924,147308
27,10,BIHAR,23,BANKA *,160,Dhauraiya (SC),27,BANKA,1027,,1.04847422323,0.03863359323,525748,1921,4288,0,2943,2967,0,0,0,0,0,0,0,0,1892,25,0,0,0,-0.08690889144461,-0.081803515553474,1.068966706645545,1.002253413200378,0.333355321485832,0.333071082830429,5910,0.5020304568527919,0.0,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869587897756912,0.0130412102243088,0.0,0.0,0.0,2017,-0.104645512998104,-0.108917552664718,0.86456723978965,0.801518797874451,0.405086728965509,0.40499073266983,145924,147308
34,10,BIHAR,31,KAIMUR (BHABUA) *,205,Bhabua,34,SASARAM (SC),1034,,1.73091376245,0.04724600372,627242,4137,9223,9885,3795,10637,7386,0,14,0,3,10,131,13,2133,32,0,0,1,-0.201421747620783,-0.214377015829086,0.914271877926738,0.828449070453644,0.449297770026409,0.468000322580338,21818,0.4875332294435787,0.3385278210651755,2337,0.0,0.0059905862216516,0.0,0.0012836970474967,0.0042789901583226,0.0560547710740265,0.0055626872058194,0.9127086007702182,0.0136927685066324,0.0,0.0,0.0004278990158322,2017,-0.252093940973282,-0.233026665119355,0.841463147423688,0.730248034000397,0.477910585633936,0.510375142097473,1333,1382
35,10,BIHAR,32,ROHTAS,211,Nokha,35,KARAKAT,1035,,1.44669270035,0.03432842938,442085,16491,9884,4175,14253,14255,1874,0,0,0,0,0,111,0,1556,21,0,0,10,-0.231228101295554,-0.252356350421906,1.164816450766938,1.055586576461792,0.445848664215047,0.467463225126266,30382,0.4691922849055361,0.0616812586399842,1698,0.0,0.0,0.0,0.0,0.0,0.0653710247349823,0.0,0.9163722025912838,0.0123674911660777,0.0,0.0,0.005889281507656,2017,-0.284783899784088,-0.256487631771164,1.109006247184468,0.990284025669098,0.477871513347654,0.513665616512299,2403,2478
39,10,BIHAR,37,JAMUI *,239,Warsaliganj,39,NAWADA,1039,,1.46020073994,0.03999079584,519749,25854,5009,1,20994,9699,0,0,0,0,0,0,0,0,1960,24,0,0,0,-0.118683722518335,-0.127279505133629,1.001730830335256,0.890625029802322,0.325008473823164,0.328829795122147,30693,0.3160003909686247,0.0,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879032258064516,0.0120967741935483,0.0,0.0,0.0,2017,-0.199938073754311,-0.187944532389599,0.851420999837644,0.740830838680267,0.461201751128837,0.475125730037689,4357,4403
35,10,BIHAR,34,AURANGABAD,220,Obra,35,KARAKAT,1035,,1.33141482096,0.04034937755,522497,19618,10460,2995,17002,13786,1640,0,0,0,0,0,140,0,1781,69,0,0,9,-0.129435723379212,-0.132140725851059,1.040791347392709,0.929142951965332,0.362906948209365,0.373637989163399,32428,0.4251264339459726,0.0505735783890465,1999,0.0,0.0,0.0,0.0,0.0,0.0700350175087543,0.0,0.8909454727363681,0.0345172586293146,0.0,0.0,0.0045022511255627,2017,-0.186853967607021,-0.176487098004882,1.023408523856792,0.907905876636505,0.4269161054683,0.443596735596657,2403,2478
35,10,BIHAR,34,AURANGABAD,219,Goh,35,KARAKAT,1035,,1.34740625903,0.04705165461,636015,8450,3342,2,4055,7565,4,0,0,0,0,0,0,0,2309,19,0,0,0,-0.126845245852687,-0.121531084179878,1.08410892984389,0.960216343402863,0.369558663428576,0.369038224220276,11624,0.6508086717136958,0.0003441156228492,2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918384879725086,0.0081615120274914,0.0,0.0,0.0,2017,-0.153173431754112,-0.160609649762066,0.946235619652087,0.810378044843674,0.418366372678739,0.41549077630043,2403,2478
27,10,BIHAR,23,BANKA *,163,Belhar,27,BANKA,1027,,2.16846159789,0.08043165194,1079854,2888,16439,8279,7548,15637,4102,0,34,0,2,0,51,0,3832,25,16,17,18,0.042505682403766,0.071472320705652,0.720813488505212,0.576410233974457,0.278476699747823,0.273635432124138,27287,0.573056766958625,0.1503279950159416,3995,0.0,0.0085106382978723,0.0,0.0005006257822277,0.0,0.0127659574468085,0.0,0.9591989987484356,0.0062578222778473,0.0040050062578222,0.0042553191489361,0.00450563204005,2017,0.069715164601803,0.032291980933816,0.540425221523146,0.458956331014633,0.314920928827609,0.298361301422119,145924,147308
40,10,BIHAR,37,JAMUI *,242,Jhajha,40,JAMUI (SC),1040,,1.64890477509,0.06764654345,918212,4777,7224,1214,4203,7878,1095,0,166,0,15,8,68,0,3043,40,18,0,0,0.041837963054342,0.060884911566973,0.801248204471742,0.598065733909607,0.273214754580858,0.268621683120728,13176,0.5979052823315119,0.0831056466302368,3358,0.0,0.049434187016081,0.0,0.0044669446098868,0.0023823704586063,0.0202501488981536,0.0,0.9061941631923764,0.0119118522930315,0.0053603335318642,0.0,0.0,2017,0.055386412888765,0.029632988735131,0.712978571058031,0.518422812223434,0.313072323676161,0.298967570066452,89343,89373
36,10,BIHAR,35,GAYA,233,Atri,36,JAHANABAD,1036,,1.36128725918,0.05153161406,677978,14830,16740,1,12562,18205,1,0,0,0,2,0,6,0,2540,7,0,0,0,-0.108617623884784,-0.094447448849678,1.194221770786817,1.057799100875854,0.352850116146475,0.342616379261017,30768,0.5916861674466979,3.2501300052002083e-05,2555,0.0,0.0,0.0,0.0007827788649706,0.0,0.0023483365949119,0.0,0.99412915851272,0.0027397260273972,0.0,0.0,0.0,2017,-0.144691869616508,-0.150347799451221,1.038816326821483,0.873122096061707,0.410401639716017,0.400502413511276,7419,7746
37,10,BIHAR,35,GAYA,231,Tikari,37,AURANGABAD,1037,,1.24446756957,0.04431422226,596427,9407,4351,0,5383,8207,32,0,0,0,0,0,0,0,2167,28,0,0,0,-0.124969006581643,-0.120275445282459,1.148187948037901,0.965749442577362,0.375733833391601,0.374691933393478,13622,0.602481280281897,0.002349141095287,2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987243735763098,0.012756264236902,0.0,0.0,0.0,2017,-0.15371572971344,-0.15862554075256,1.061046180609995,0.906250387430191,0.422591827011792,0.419044762849808,13621,13624
38,10,BIHAR,35,GAYA,232,Belaganj,38,GAYA (SC),1038,,1.50961524265,0.0301348548,407882,5079,1936,0,4352,2393,0,0,0,0,0,0,1,0,1450,36,0,0,0,-0.141603181402166,-0.152715623378754,1.746512092480831,1.467940509319305,0.388318867495942,0.398529052734375,6745,0.3547813194959229,0.0,1487,0.0,0.0,0.0,0.0,0.0,0.0006724949562878,0.0,0.9751176866173504,0.0242098184263618,0.0,0.0,0.0,2017,-0.164491191506386,-0.1618098709826,1.554679125587199,1.31351363658905,0.423212479880706,0.423335701227188,6746,6746
