OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_3,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NL_mean,NL_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_3_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
17,21,ORISSA,18,PURI,107,PURI,17,PURI,2117,,0.79741219889,0.01961087019,209834,50740,7593,1569,34669,25688,758,2,30,0,0,0,0,0,0,51,56,8,745,79,1,0,1,-0.0717912592807865,-0.0305029936134815,2.93038456272123,0.80009126663208,0.337532429584009,0.328559711575508,61115,0.4203223431236194,0.0124028470915487,973,0.0020554984583761,0.0308324768756423,0.0,0.0,0.0,0.0,0.0,0.0,0.0524152106885919,0.0575539568345323,0.0082219938335046,0.7656731757451182,0.0811921891058581,0.001027749229188,0.0,0.001027749229188,2018,-0.0483776964247227,-0.0835277725106512,2.85080759146108,0.868189513683319,0.31960737209599,0.312131255865097,13190,13386
19,21,ORISSA,19,GANJAM,124,POLASARA,19,ASKA,2119,,1.56123809079,0.07175629312,974171,2640,7621,3582,1380,12141,120,0,10,0,441,76,0,0,426,302,49,22,1684,0,549,0,3,-0.0864289124005448,-0.0805624984204769,0.549943738153045,0.401148617267609,0.419039752506785,0.419033110141754,13641,0.8900373872883219,0.0087970090169342,3562,0.0,0.0028074115665356,0.0,0.1238068500842223,0.0213363279056709,0.0,0.0,0.1195957327344188,0.0847838293093767,0.0137563166760247,0.0061763054463784,0.4727681078046041,0.0,0.1541268950028074,0.0,0.0008422234699606,2018,-0.054766608402133,-0.0658465042027276,0.556694330428052,0.42394545674324,0.36910783836701,0.364982903003693,13641,13639
11,21,ORISSA,26,KALAHANDI,79,DHARMGARH,11,KALAHANDI,2111,,2.34082039958,0.09432508033,1274099,10381,13780,475,9819,13315,600,0,0,0,366,3,0,0,2,30,11,0,4261,0,4,0,0,-0.0369340476672022,0.0072851474396884,0.41049991673171,0.343970119953156,0.33445337201402,0.324616134166718,23734,0.5610095222044325,0.0252801887587427,4677,0.0,0.0,0.0,0.0782552918537524,0.0006414368184733,0.0,0.0,0.0004276245456489,0.0064143681847338,0.002351935001069,0.0,0.9110540945050246,0.0,0.0008552490912978,0.0,0.0,2018,0.0355843976140022,-0.0062451014274803,0.460620594105931,0.397074282169342,0.290382149351342,0.290129840373993,56908,56951
21,21,ORISSA,27,RAYAGADA  *,139,BISSAM CUTTACK (ST),21,KORAPUT (ST),2121,,3.77096513492,0.20529537493,2823260,1241,2054,142,647,2212,28,0,37,0,1536,1332,0,0,562,3586,68,0,2082,0,976,0,0,-0.0721328950295817,-0.0562702603638172,0.302099201103839,0.24363823980093,0.456912736783468,0.455765068531036,2887,0.7661932802216834,0.0096986491167301,10179,0.0,0.0036349346694174,0.0,0.1508989095195991,0.1308576480990274,0.0,0.0,0.0552117103841241,0.352293938500835,0.0066804204735239,0.0,0.2045387562628942,0.0,0.0958836820905786,0.0,0.0,2018,-0.0346464812755585,-0.0467908802152013,0.365139117387515,0.309989258646965,0.36773144393335,0.359718084335327,2887,2886
17,21,ORISSA,18,PURI,108,BRAHMAGIRI,17,PURI,2117,,2.08323861039,0.12566715375,417448,242694,339661,730761,160416,411937,738414,6,72,0,0,0,0,0,15,321,732,775,1044,6,5,13,3241,-0.334565184404709,-0.406744211912155,0.354747703266869,0.279018133878708,0.0885701579203864,0.115981686860323,1310767,0.3142717202981155,0.5633449728288857,6230,0.0009630818619582,0.0115569823434991,0.0,0.0,0.0,0.0,0.0,0.0024077046548956,0.0515248796147672,0.1174959871589085,0.124398073836276,0.1675762439807383,0.0009630818619582,0.0008025682182985,0.0020866773675762,0.5202247191011236,2018,-0.417609214782715,-0.347640031675612,0.399730331789494,0.319428473711014,0.0739908156840179,0.09286979585886,13190,13386
17,21,ORISSA,17,KHORDHA  *,118,CHILIKA,17,PURI,2117,,1.48331867012,0.05883665464,743533,16604,11817,38157,12565,12738,41062,0,125,0,396,45,0,0,442,120,84,62,1332,0,158,0,156,-0.129846682296915,-0.127748042345047,0.546953555868632,0.321568071842194,0.390362647956125,0.410479575395584,66365,0.1919385218111956,0.6187297521283809,2920,0.0,0.0428082191780821,0.0,0.1356164383561643,0.0154109589041095,0.0,0.0,0.1513698630136986,0.0410958904109589,0.0287671232876712,0.0212328767123287,0.4561643835616438,0.0,0.0541095890410958,0.0,0.0534246575342465,2018,-0.112861923873425,-0.114672731318708,0.550170500024016,0.36187607049942,0.339717642269944,0.345063358545303,13190,13386
19,21,ORISSA,19,GANJAM,129,SURADA,19,ASKA,2119,,2.23834276643,0.10483673775,1428630,3161,7248,4473,1469,10179,2725,0,98,0,465,684,0,0,826,461,14,3,2009,9,601,0,23,-0.07537064448189,-0.0656967870891094,0.388211311989786,0.280062273144722,0.427341757984065,0.429202973842621,14373,0.7082028804007514,0.1895915953523968,5193,0.0,0.0188715578663585,0.0,0.0895436164067013,0.1317157712305026,0.0,0.0,0.1590602734450221,0.0887733487386867,0.0026959368380512,0.0005777007510109,0.3868669362603504,0.0017331022530329,0.1157327171191989,0.0,0.0044290390910841,2018,-0.0597088579088449,-0.0638369818364223,0.409936339592631,0.329660698771477,0.370806421809914,0.375228002667427,13641,13639
12,21,ORISSA,28,NABARANGAPUR  *,74,JHARIGAM (ST),12,NABARANGPUR (ST),2112,,2.48522305578,0.13965703701,1916945,2008,3756,291,1809,3808,136,0,0,0,630,50,0,0,26,184,312,0,5703,0,18,0,0,0.016670679728403,0.0309082791209221,0.386185371132654,0.308784753084183,0.272795432664312,0.262207806110382,5753,0.6619155223361725,0.0236398400834347,6923,0.0,0.0,0.0,0.0910010111223458,0.0072223024700274,0.0,0.0,0.0037555972844142,0.0265780730897009,0.0450671674129712,0.0,0.8237758197313303,0.0,0.0026000288892098,0.0,0.0,2018,0.0690500698983669,0.0443998242946876,0.429954830746566,0.358313262462616,0.303130773462462,0.29002583026886,9092,9098
19,21,ORISSA,19,GANJAM,125,KABISURYANAGAR,19,ASKA,2119,,1.62633685667,0.04130049441,558118,2713,6314,1531,1608,7743,1002,0,0,0,14,1,0,0,41,54,4,0,1600,20,306,0,10,-0.0597199690861372,-0.0404858160763979,0.703333723069055,0.544430613517761,0.377130034730656,0.368644222617149,10353,0.7478991596638656,0.0967835410026079,2050,0.0,0.0,0.0,0.0068292682926829,0.0004878048780487,0.0,0.0,0.02,0.0263414634146341,0.0019512195121951,0.0,0.7804878048780488,0.0097560975609756,0.1492682926829268,0.0,0.0048780487804878,2018,-0.0065863963682204,-0.030790449814728,0.689423427314282,0.51417201757431,0.318525374626744,0.308120027184486,13641,13639
19,21,ORISSA,19,GANJAM,126,KHALIKOTE (SC),19,ASKA,2119,,1.79676891036,0.04816799023,567633,8814,12861,73926,5040,16205,74034,0,0,1,33,2,0,0,115,59,31,34,1566,33,242,0,270,-0.091448869333251,-0.0462706815451384,0.776788733253876,0.602141112089157,0.292548784248242,0.339296936988831,95279,0.1700794508758488,0.7770232685061766,2386,0.0,0.0,0.0004191114836546,0.0138306789606035,0.0008382229673093,0.0,0.0,0.0481978206202849,0.0247275775356244,0.0129924559932942,0.0142497904442581,0.6563285834031852,0.0138306789606035,0.1014249790444258,0.0,0.113160100586756,2018,-0.0225653350353241,-0.0846756069678873,0.734759623706341,0.569875538349152,0.257686361519972,0.298886597156525,13641,13639
19,21,ORISSA,19,GANJAM,128,ASKA,19,ASKA,2119,,1.19854563299,0.0237245003,320417,2487,3746,0,1250,4465,1,0,0,0,0,0,0,0,0,0,0,0,1099,19,51,0,0,-0.0337779112701209,-0.0270604658871889,0.886049404449147,0.677609264850616,0.361625852044453,0.361659526824951,5716,0.7811406578026592,0.0001749475157452,1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940119760479042,0.0162532078699743,0.0436270316509837,0.0,0.0,2018,0.0066372312139719,-0.0021837640309215,0.880497530520519,0.705076158046722,0.30777859620762,0.30457566678524,13641,13639
19,21,ORISSA,19,GANJAM,130,SANAKHEMUNDI,19,ASKA,2119,,2.36218845453,0.06848589985,937647,2057,3278,1,1157,3667,0,0,4,0,380,1,0,0,266,314,2,0,1858,2,568,0,1,-0.0694667173152887,-0.0617443099617958,0.394380094392393,0.316688403487206,0.418443733540865,0.411768674850464,4824,0.7601575456053068,0.0,3396,0.0,0.0011778563015312,0.0,0.1118963486454652,0.0002944640753828,0.0,0.0,0.0783274440518256,0.0924617196702002,0.0005889281507656,0.0,0.5471142520612485,0.0005889281507656,0.1672555948174322,0.0,0.0002944640753828,2018,-0.0379454828798771,-0.0510743829963384,0.433817583266327,0.370847269892693,0.37174501235543,0.358160346746445,13641,13639
21,21,ORISSA,27,RAYAGADA  *,138,GUNUPUR (ST),21,KORAPUT (ST),2121,,3.3873367724,0.23233166273,3163788,6807,23459,4900,6102,21342,3531,0,34,0,1047,1882,0,0,1321,4363,35,12,1797,5,1006,0,11,-0.086893789289392,-0.0822427421808243,0.286984002986359,0.233680218458176,0.457437547932252,0.467221468687057,30975,0.6890072639225182,0.1139951573849878,11513,0.0,0.0029531833579431,0.0,0.0909406757578389,0.1634673846955615,0.0,0.0,0.1147398592894988,0.3789629114913576,0.0030400416920003,0.0010423000086858,0.1560844263007035,0.0004342916702857,0.0873794840614957,0.0,0.0009554416746286,2018,-0.0542950183153152,-0.0581305396216858,0.312634441419251,0.283050864934921,0.359279351906143,0.359239026904106,2887,2886
20,21,ORISSA,20,GAJAPATI  *,136,MOHANA (ST),20,BERHAMPUR,2120,,3.55786429772,0.27210822964,3731961,1614,3559,9496,575,7371,6380,0,139,0,2243,958,0,0,2142,7197,39,31,478,0,266,0,1,-0.070633669354559,-0.0681190267205238,0.272011241766253,0.243681728839874,0.457602662892096,0.46806301176548,14326,0.514519056261343,0.4453441295546558,13494,0.0,0.0103008744627241,0.0,0.1662220246035275,0.0709945160812212,0.0,0.0,0.1587372165406847,0.533348154735438,0.0028901734104046,0.002297317326219,0.0354231510300874,0.0,0.01971246479917,0.0,7.410701052319549e-05,2018,-0.0664815120398998,-0.0684170895402565,0.301211099461714,0.280588865280151,0.403536189906724,0.404704988002777,14326,14326
19,21,ORISSA,19,GANJAM,131,HINJILI,19,ASKA,2119,,1.3614599151,0.03075392013,411603,6333,5427,71,3523,8038,117,0,0,0,1,0,0,0,7,5,0,0,1385,35,94,0,0,-0.0657241962771514,-0.0615702793002129,0.862531192835084,0.656142950057983,0.375181612400422,0.375458031892776,11678,0.6883027915738996,0.0100188388422675,1527,0.0,0.0,0.0,0.0006548788474132,0.0,0.0,0.0,0.0045841519318926,0.0032743942370661,0.0,0.0,0.9070072036673216,0.022920759659463,0.0615586116568434,0.0,0.0,2018,-0.0248466525226831,-0.0338625172422444,0.808471514231881,0.628356009721756,0.318326004481559,0.314103677868843,13641,13639
12,21,ORISSA,28,NABARANGAPUR  *,76,DABUGAM (ST),12,NABARANGPUR (ST),2112,,2.39080490154,0.11067581897,1519362,723,3710,120,1161,3068,61,0,0,0,143,48,0,0,9,58,19,0,5153,2,54,0,0,0.0335088569518117,0.0455045215785503,0.367386432169429,0.315947979688644,0.253996133333909,0.230947986245155,4290,0.7151515151515152,0.0142191142191142,5486,0.0,0.0,0.0,0.0260663507109004,0.0087495442945679,0.0,0.0,0.0016405395552314,0.0105723660226029,0.0034633612832664,0.0,0.9393000364564346,0.0003645643456069,0.0098432373313889,0.0,0.0,2018,0.0831607356667519,0.0491318299794303,0.404575116432417,0.352783262729645,0.292958067974963,0.277222663164139,9092,9098
20,21,ORISSA,19,GANJAM,127,CHHATRAPUR (SC),20,BERHAMPUR,2120,,1.12741505514,0.04191523579,521168,24590,19913,11466,20525,24907,9616,0,2,0,24,0,0,0,25,171,120,52,1480,60,97,1,46,-0.0789119517604218,-0.0445070192217827,1.43595588040719,0.827501803636551,0.347111806553234,0.348339468240738,55048,0.4524596715593664,0.1746839122220607,2078,0.0,0.0009624639076034,0.0,0.0115495668912415,0.0,0.0,0.0,0.0120307988450433,0.0822906641000962,0.0577478344562078,0.02502406159769,0.7122232916265641,0.0288739172281039,0.046679499518768,0.0004812319538017,0.0221366698748796,2018,-0.0226900223642588,-0.0625028688274192,1.40457443630247,0.812232911586761,0.308738284693345,0.307031482458115,14326,14326
21,21,ORISSA,27,RAYAGADA  *,140,RAYAGADA (ST),21,KORAPUT (ST),2121,,4.19421621863,0.19391141054,2661908,3172,4313,529,1698,5487,312,0,2,0,1081,798,0,0,36,3800,2696,0,938,20,246,0,0,-0.0110992965638163,0.0040212571620941,0.479279246572259,0.238393902778625,0.421270803127671,0.423928335309029,7497,0.7318927571028412,0.0416166466586634,9617,0.0,0.0002079650618696,0.0,0.112405115940522,0.0829780596859727,0.0,0.0,0.0037433711136529,0.3951336175522512,0.2803369034002287,0.0,0.0975356140168451,0.002079650618696,0.0255797026099615,0.0,0.0,2018,0.0039636571891605,-0.004637518619528,0.506087730431992,0.299879968166351,0.341238151223749,0.338946744799614,2887,2886
20,21,ORISSA,19,GANJAM,134,DIGAPAHANDI,20,BERHAMPUR,2120,,2.00487563118,0.06362696799,865339,2166,6517,2072,1213,7883,1377,0,3,0,186,1,0,0,113,330,20,13,2082,22,379,0,0,-0.0543996165253256,-0.0374815091490746,0.589787641808622,0.418393731117249,0.389100599274683,0.379934892058372,10473,0.7526974123937745,0.1314809510169006,3149,0.0,0.0009526833915528,0.0,0.0590663702762781,0.0003175611305176,0.0,0.0,0.0358844077484915,0.1047951730708161,0.0063512226103524,0.0041282946967291,0.6611622737376945,0.0069863448713877,0.1203556684661797,0.0,0.0,2018,-0.0185920409858227,-0.0435549034232518,0.580521038251094,0.423473685979843,0.348462939371234,0.329754114151001,14326,14326
20,21,ORISSA,19,GANJAM,132,GOPALPUR,20,BERHAMPUR,2120,,1.16484038578,0.02390620526,318387,4514,5644,600,2730,5158,625,0,0,0,0,0,0,0,0,45,40,3,1006,69,18,0,0,-0.0683195617785508,-0.0236507337540388,1.80754099344159,1.11475396156311,0.364127618232322,0.350683063268661,8513,0.6058968636203453,0.0734171267473276,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381033022861981,0.0338696020321761,0.0025402201524132,0.8518204911092294,0.0584250635055038,0.0152413209144792,0.0,0.0,2018,0.0194015838205814,-0.030398077061396,1.71512556499278,1.06638932228088,0.310975665537675,0.293828815221786,14326,14326
20,21,ORISSA,19,GANJAM,133,BERHAMPUR,20,BERHAMPUR,2120,,0.3533923038,0.00268021724,36547,185,173,0,162,153,0,0,0,0,0,0,0,0,0,6,0,0,58,72,0,0,0,-0.0378495442278257,-0.0122942058369517,14.3378034514008,13.5491619110107,0.301424314281442,0.306782692670822,315,0.4857142857142857,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441176470588235,0.0,0.0,0.4264705882352941,0.5294117647058824,0.0,0.0,0.0,2018,0.0131340241059661,-0.0116429246418208,14.1491258830735,12.9740500450134,0.263143460179122,0.2676802277565,14326,14326
20,21,ORISSA,19,GANJAM,135,CHIKITI,20,BERHAMPUR,2120,,2.61941539535,0.06964327102,920489,6388,19600,12376,4201,20857,11599,0,43,0,136,15,0,0,224,743,61,26,1749,24,337,3,90,-0.0674599989393124,-0.0544072315096855,0.483105329373444,0.390904143452644,0.398642321984634,0.403422027826309,36657,0.5689772758272635,0.3164197833974411,3451,0.0,0.0124601564763836,0.0,0.0394088669950738,0.0043465662126919,0.0,0.0,0.0649087221095334,0.2152999130686757,0.017676035931614,0.0075340481019994,0.5068096203998841,0.0069545059403071,0.0976528542451463,0.0008693132425383,0.0260793972761518,2018,-0.0425589792430401,-0.062469780432046,0.464449910378668,0.378213822841644,0.36805358009638,0.355767965316772,14326,14326
12,21,ORISSA,28,NABARANGAPUR  *,75,NABARANGPUR (ST),12,NABARANGPUR (ST),2112,,2.93125393916,0.09790095138,1296530,8200,13438,29803,5893,17161,28105,0,0,0,64,19,0,0,3,192,108,53,4291,14,35,7,62,0.0368424920307012,0.0679866373538971,0.589665244749242,0.397356361150742,0.258798235952844,0.254639238119125,51159,0.3354443988350046,0.5493657030043589,4848,0.0,0.0,0.0,0.0132013201320132,0.0039191419141914,0.0,0.0,0.0006188118811881,0.0396039603960396,0.0222772277227722,0.0109323432343234,0.8851072607260726,0.0028877887788778,0.0072194719471947,0.0014438943894389,0.0127887788778877,2018,0.0869033858180046,0.0438139913605306,0.59040762242881,0.430720061063766,0.268653606065049,0.262619614601135,9092,9098
12,21,ORISSA,29,KORAPUT,142,KOTPAD (ST),12,NABARANGPUR (ST),2112,,3.54067733475,0.16067605106,2192957,6290,11170,1938,4906,11953,1852,0,5,0,83,708,0,2,645,632,952,0,4779,11,133,0,0,0.0101420847466367,0.0545936040580273,0.390715253024069,0.308536857366562,0.329716963149385,0.315840393304825,18711,0.6388220832665277,0.0989792100903212,7950,0.0,0.00062893081761,0.0,0.010440251572327,0.0890566037735849,0.0,0.000251572327044,0.0811320754716981,0.0794968553459119,0.1197484276729559,0.0,0.6011320754716981,0.0013836477987421,0.0167295597484276,0.0,0.0,2018,0.0513304769992828,0.013813014875482,0.426026745905707,0.360283955931664,0.314116677985742,0.30407378077507,9092,9098
21,21,ORISSA,29,KORAPUT,141,LAKSHMIPUR (ST),21,KORAPUT (ST),2121,,3.95123942954,0.20265844535,2767899,2870,5628,14048,1211,7376,13769,0,2,0,1007,641,0,6,51,3618,3244,14,1129,0,298,8,26,-0.0057970085183952,0.0125024123117328,0.350579488382449,0.254591256380081,0.409488568982646,0.412668317556381,22356,0.3299337985328323,0.6158972982644481,10044,0.0,0.0001991238550378,0.0,0.1002588610115491,0.0638191955396256,0.0,0.0005973715651135,0.0050776583034647,0.3602150537634409,0.322978892871366,0.0013938669852648,0.112405416168857,0.0,0.0296694544006371,0.0007964954201513,0.0025886101154918,2018,0.0108204362913966,-0.0064646858087226,0.390853552329573,0.306587636470795,0.341852193680997,0.33576712012291,2887,2886
21,21,ORISSA,29,KORAPUT,143,JEYPORE,21,KORAPUT (ST),2121,,1.5858659792,0.07269743564,984555,3012,6296,7088,1752,7577,5685,0,1,0,160,170,0,4,20,246,93,13,2809,16,81,1,1,-0.0430950592489506,0.0005890442989766,0.783693909180973,0.432765558362007,0.357660355302212,0.329350024461746,15014,0.5046623151725057,0.378646596509924,3615,0.0,0.0002766251728907,0.0,0.0442600276625172,0.0470262793914246,0.0,0.0011065006915629,0.0055325034578146,0.0680497925311203,0.0257261410788381,0.0035961272475795,0.7770401106500692,0.0044260027662517,0.0224066390041493,0.0002766251728907,0.0002766251728907,2018,0.0066290120594203,-0.0310916480739362,0.84144052905388,0.500984877347946,0.307476862131423,0.291762799024582,2887,2886
20,21,ORISSA,20,GAJAPATI  *,137,PARALAKHEMUNDI,20,BERHAMPUR,2120,,2.0342493589,0.08107100366,1105865,3080,7048,238,2535,7094,81,0,12,0,163,119,0,0,255,1414,1,0,1476,29,540,0,0,-0.0741726053678345,-0.0635630413889885,0.485068320523243,0.323889285326004,0.438424047514494,0.444564700126648,9710,0.7305870236869207,0.0083419155509783,4009,0.0,0.0029932651534048,0.0,0.040658518333749,0.0296832127712646,0.0,0.0,0.0636068845098528,0.3527064105762035,0.0002494387627837,0.0,0.3681716138687952,0.0072337241207283,0.1346969319032177,0.0,0.0,2018,-0.0523940324783325,-0.0695862741585314,0.442418136638594,0.340457364916801,0.380776294921513,0.377997279167175,14326,14326
21,21,ORISSA,29,KORAPUT,144,KORAPUT (SC),21,KORAPUT (ST),2121,,2.82860468062,0.11857162286,1531886,23472,24871,52318,1823,41750,56118,0,1,0,41,297,0,4,51,825,2770,19,1641,0,96,105,32,0.0052683522468261,0.0481024049222469,0.443781651482912,0.258618295192719,0.336570183816463,0.353975176811218,99691,0.418794073687695,0.5629194210109237,5882,0.0,0.000170010200612,0.0,0.0069704182250935,0.0504930295817749,0.0,0.0006800408024481,0.0086705202312138,0.1402584155049303,0.4709282556953417,0.0032301938116286,0.2789867392043522,0.0,0.0163209792587555,0.0178510710642638,0.0054403264195851,2018,0.04148019105196,0.0050507117272262,0.478628533902007,0.325787007808685,0.302403340989574,0.313428729772568,2887,2886
21,21,ORISSA,29,KORAPUT,145,POTTANGI (ST),21,KORAPUT (ST),2121,,2.98497506235,0.16407218931,2152059,23785,40846,42427,4518,57232,45035,0,23,0,173,287,0,1,84,2940,3107,31,1330,3,21,92,32,0.002536793256663,0.0397664234042168,0.569844342116093,0.2523492872715,0.363048666546405,0.380463838577271,106785,0.5359554244509996,0.421735262443227,8124,0.0,0.0028311176760216,0.0,0.0212949286065977,0.0353274249138355,0.0,0.0001230920728705,0.0103397341211226,0.361890694239291,0.3824470704086656,0.0038158542589857,0.1637124569177745,0.0003692762186115,0.0025849335302806,0.0113244707040866,0.0039389463318562,2018,0.0434011705219746,0.004660230113554,0.602135721174624,0.313076466321945,0.314030389468099,0.322845011949539,2887,2886
12,21,ORISSA,30,MALKANGIRI  *,147,CHITRAKONDA (ST),12,NABARANGPUR (ST),2112,,3.90851837653,0.23904375813,3082346,31025,64587,113424,3265,101790,102879,0,58,0,1134,2179,0,0,491,2485,1550,220,3147,0,349,3,234,-0.0181879862655839,0.0296609457582235,0.311744152761343,0.254071831703186,0.341972173028636,0.333290904760361,207934,0.489530331739879,0.4947675704790943,11850,0.0,0.0048945147679324,0.0,0.0956962025316455,0.1838818565400843,0.0,0.0,0.0414345991561181,0.2097046413502109,0.1308016877637131,0.0185654008438818,0.2655696202531645,0.0,0.0294514767932489,0.000253164556962,0.0197468354430379,2018,0.0262598041445017,-0.0105548833647804,0.382512048213411,0.320669889450073,0.325460756446315,0.322364866733551,9092,9098
12,21,ORISSA,30,MALKANGIRI  *,146,MALKANGIRI (ST),12,NABARANGPUR (ST),2112,,3.49349905954,0.25486395455,3457582,3336,32095,16220,2349,32035,15378,0,7,0,1738,1031,0,0,1152,2754,838,24,4824,3,248,1,19,0.0160504696688808,0.052949346601963,0.307135393861444,0.247672967612743,0.331804350736685,0.314969837665558,49762,0.643764318154415,0.3090309875005024,12639,0.0,0.0005538412849117,0.0,0.1375108790252393,0.0815729092491494,0.0,0.0,0.0911464514597673,0.2178969855210064,0.066302713822296,0.0018988844054118,0.3816757654877759,0.0002373605506764,0.0196218055225888,7.912018355882586e-05,0.0015032834876176,2018,0.0504993237555027,0.0088989289909273,0.351503472340999,0.301657617092133,0.350677981953855,0.328549325466156,9092,9098
